TOL ID,TBRC RID,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
7305,P483,Sherab Zangpo,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,0,,57,,0,,,M,Sherab Zangpo,shes rab bzang po,,
9594,P6963,Kunga Pelden,,kun dga' dpal ldan,ཀུན་དགའ་དཔལ་ལྡན།,1878,0,,,1944,0,1950,,M,Kunga Pelden,kun dga' dpal ldan,,
13652,P3CN15711,"The Nineteenth Bakula, Ngawang Lobzang Thubstan Choknor",ba ku la,ngag dbang blo bzang thub bstan mchog nor,ངག་དབང་བློ་བཟང་ཐུབ་བསྟན་མཆོག་ནོར།,1918,0,,,2003,0,,,M,"The Nineteenth Bakula, Ngawang Lobzang Thubstan Choknor",ba ku la 19 ngag dbang blo bzang thub bstan mchog nor,19,
13655,P8LS76446,Meu Gyelpo Pelgon Trinle Rabten,rme'u rgyal po,dpal mgon 'phrin las rab brtan,དཔལ་མགོན་འཕྲིན་ལས་རབ་བརྟན།,1916,0,,,1966,0,,,M,Meu Gyelpo Pelgon Trinle Rabten,rme'u rgyal po dpal mgon 'phrin las rab brtan,,
5306,P300,Doring Tenzin Peljor,,rdo ring bstan 'dzin dpal 'byor,རྡོ་རིང་བསྟན་འཛིན་དཔལ་འབྱོར།,1760,0,,,,0,,,M,Doring Tenzin Peljor,rdo ring bstan 'dzin dpal 'byor,,
11183,P8464,Jetsunma Kunga Trinle Wangmo,,rje btsun ma kun dga' phrin las dbang mo,རྗེ་བཙུན་མ་ཀུན་དགའ་ཕྲིན་ལས་དབང་མོ།,1585,0,,,1668,0,,,F,Jetsunma Kunga Trinle Wangmo,rje btsun ma kun dga' phrin las dbang mo,,
10617,P7933,Rigpai Reltri,,rig pa'i ral gri,རིག་པའི་རལ་གྲི།,1830,0,,,1896,0,,,M,Rigpai Reltri,rig pa'i ral gri,,
8730,P6145,Dromton Zhonnu Lodro,,brom ston gzhon nu blo gros,འབྲོམ་སྟོན་གཞོན་ནུ་བློ་གྲོས།,1271,0,,,,0,,,M,Dromton Zhonnu Lodro,brom ston gzhon nu blo gros,,
11231,P851,"The Eleventh Trungpa, Chogyam Trungpa",drung pa,chos rgya drung pa,ཆོས་རྒྱ་དྲུང་པ།,1939,0,,,1987,0,,,M,"The Eleventh Trungpa, Chogyam Trungpa",drung pa 11 chos rgya drung pa,11,
2882,P1583,Longchenpa Drime Wozer,,klong chen pa dri med 'od zer,ཀློང་ཆེན་པ་དྲི་མེད་འོད་ཟེར།,1308,0,,,1364,0,,,M,Longchenpa Drime Wozer,klong chen pa dri med 'od zer,,
12180,P938,Kalu Rinpoche Karma Rangjung Kunkhyab,kar lu rin po che,karma rang byung kun khyab,ཀརྨ་རང་བྱུང་ཀུན་ཁྱབ།,1905,0,,,1989,0,,,M,Kalu Rinpoche Karma Rangjung Kunkhyab,kar lu rin po che karma rang byung kun khyab,,
7929,P5410,Tsarong Dasang Damdul,,tsha rong zla bzang dgra 'dul,ཚ་རོང་ཟླ་བཟང་དགྲ་འདུལ།,1888,0,,,1959,0,,,M,Tsarong Dasang Damdul,tsha rong zla bzang dgra 'dul,,
6194,P3816,Rongzom Chokyi Zangpo,,rong zom chos kyi bzang po,རོང་ཟོམ་ཆོས་ཀྱི་བཟང་པོ།,,1,,43,,0,,46,M,Rongzom Chokyi Zangpo,rong zom chos kyi bzang po,,
7007,P4559,"The Sixth Ling Rinpoche, Thupten Lungtok Namgyal Trinley",gling rin po che,thub bstan lung rtogs rnam rgyal 'phrin las,ཐུབ་བསྟན་ལུང་རྟོགས་བསྟན་འཛིན་འཕྲིན་ལས།,1903,0,,,1983,0,,,M,"The Sixth Ling Rinpoche, Thupten Lungtok Namgyal Trinley",gling rin po che 06 thub bstan lung rtogs rnam rgyal 'phrin las,6,
13666,P8LS76444,Pawo Wangchuk Tengpa Lobzang Nyima,,dpa' bo dbang phyug steng pa blo bzang nyi ma,དཔའ་བོ་དབང་ཕྱུག་སྟེང་པ་བློ་བཟང་ཉི་མ།,1895,1,,,1964,0,,,M,Pawo Wangchuk Tengpa Lobzang Nyima,dpa' bo dbang phyug steng pa blo bzang nyi ma,,
13654,P8LS76435,Jamyang Khyentse Chokyi Wangchuk,,jam dbyangs mkhyen brtse chos kyi dbang phyug,འཇམ་དབྱངས་ཆོས་ཀྱི་དབང་ཕྱུག།,1909,0,,,1963,0,,,M,Jamyang Khyentse Chokyi Wangchuk,jam dbyangs mkhyen brtse chos kyi dbang phyug,,
13659,P3JT12060,Tokden Orgyen Tenzin,,rtogs ldan o rgyan bstan 'dzin,རྟོག་ལྡན་ཨོ་རྒྱན་བསྟན་འཛིན།,1888,0,,,1961,0,,,M,Tokden Orgyen Tenzin,rtogs ldan o rgyan bstan 'dzin,,
5824,P3477,Tsakho Ngawang Drakpa,,tsha kho ngag dbang grags pa,ཚ་ཁོ་ངག་དབང་གྲགས་པ།,1365,0,,,,0,,,M,Tsakho Ngawang Drakpa,tsha kho ngag dbang grags pa,,
13653,P8LS76438,Jamyang Chokyi Wangpo,,jam dbyangs chos kyi dbang po,འཇམ་དབྱངས་ཆོས་ཀྱི་དབང་པོ།,1894,0,,,1909,0,,,M,Jamyang Chokyi Wangpo,jam dbyangs chos kyi dbang po,,
9301,P6694,Shatra Peljor Dorje,,bshad sgra dpal 'byor rdo rje,བཤད་སྒྲ་དཔལ་འབྱོར་རྡོ་རྗེ།,,0,,,1919,0,,,M,Shatra Peljor Dorje,bshad sgra dpal 'byor rdo rje,,
5894,P3542,Tubten Lhundrub,,thub bstan lhun grub,ཐུབ་བསྟན་ལྷུན་གྲུབ།,1906,0,,,1955,0,,,M,Tubten Lhundrub,thub bstan lhun grub,,
3955,P227,Khyenrab Norbu,,mkhyen rab nor bu,མཁྱེན་རབ་ནོར་བུ།,1883,0,,,1962,0,,,M,Khyenrab Norbu,mkhyen rab nor bu,,
13677,P8LS76440,Ngawang Nyima,,ngag dbang nyi ma,ཎགཝང་ཎྱིམ།,1872,0,,,1951,0,,,M,Ngawang Nyima,ngag dbang nyi ma,,
12553,P973,"The Sixty-Fifth Ngor Khenchen, Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo",ngor mkhan chen,dam pa rin po che ngag dbang blo gros snying po,དམ་པ་རིན་པོ་ཆེ་ངག་དབང་བློ་གྲོས་སྙིང་པོ།,1876,0,,,1952,0,,,M,"The Sixty-Fifth Ngor Khenchen, Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo",ngor mkhan chen 65 dam pa rin po che ngag dbang blo gros snying po,65,
4820,P2DB5980,Druk Khenpo Ngawang Yonten Gyatso,,brug mkhan po ngag dbang yon tan rgya mtsho,འབྲུག་མཁན་པོ་ངག་དབང་ཡོན་ཏན་རྒྱ་མཚོ།,1902,0,,,1963,1,,,M,Druk Khenpo Ngawang Yonten Gyatso,brug mkhan po ngag dbang yon tan rgya mtsho,,
13679,P8LS76443,Ga Lama Gendun Zangpo,,sga bla ma dge 'dun bzang po,བླ་མ་དགེ་འདུན་བཟང་པོ།,1880,0,,,1939,0,,,M,Ga Lama Gendun Zangpo,sga bla ma dge 'dun bzang po,,
12741,P9905,Nyiga Kunga Nyima,,nyi dga' kun dga' nyi ma,ཉི་དགའ་ཀུན་དགའ་ཉི་མ།,1846,0,,,1925,0,,,M,Nyiga Kunga Nyima,nyi dga' kun dga' nyi ma,,
11385,P865,"The Sixteenth Karmapa, Rangjung Rigpai Dorje",karma pa,rang byung rig pa'i rdo rje,རང་བྱུང་རིག་པའི་རྡོ་རྗེ།,1924,0,,,1981,0,,,M,"The Sixteenth Karmapa, Rangjung Rigpai Dorje",karma pa 16 rang byung rig pa'i rdo rje,16,
13683,P8LS76442,Jampa Gyeltsen Lhalungpa,,lha lung pa byams pa rgyal mtshan,ལྷ་ལུང་པ་བྱམས་པ་རྒྱལ་མཚན།,1921,0,,,1993,0,,,M,Jampa Gyeltsen Lhalungpa,lha lung pa byams pa rgyal mtshan,,
8906,P6324,Karma Chopel,,ka.rma chos 'phel,ཀརྨ་ཆོས་འཕེལ།,1930,0,,,1999,0,,,M,Karma Chopel,ka.rma chos 'phel,,
2541,P1271,Takla Norbu,,stag bla nor bu,སྟག་བླ་ནོར་བུ།,1889,0,,,1958,0,,,M,Takla Norbu,stag bla nor bu,,
13684,P8LS76441,Ani Trinle Chodron,,a ni 'phrin las chos sgron,ཨ་ནི་འཕྲིན་ལས་ཆོས་སྒྲོན།,1938,0,,,1970,0,,,F,Ani Trinle Chodron,a ni 'phrin las chos sgron,,
13686,P9904,"The Fourth Ngatrin Tulku, Samten Gyatso",ngag 'phrin sprul sku,bsam gtan rgya mtsho,བསམ་བརྟན་རྒྱ་མཚོ།,,0,,,1940,1,,,M,"The Fourth Ngatrin Tulku, Samten Gyatso",ngag 'phrin sprul sku 04 bsam gtan rgya mtsho,4,
7881,P5367,"The Third Belmang, Jamyang Tenzin Gyatso",dbal mang,jam dbyangs bstan 'dzin rgya mtsho,འཇམ་དབྱངས་བསྟན་འཛིན་རྒྱ་མཚོ།,1854,0,,,1919,0,,,M,"The Third Belmang, Jamyang Tenzin Gyatso",dbal mang 03 'jam dbyangs bstan 'dzin rgya mtsho,3,
7882,P5368,"The Fourth Belmang, Jigme Tsultrim Namgyel",dbal mang,jigs med tshul khrims rnam rgyal,འཇིགས་མེད་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,1918,0,1920,,1957,0,,,M,"The Fourth Belmang, Jigme Tsultrim Namgyel",dbal mang 04 'jigs med tshul khrims rnam rgyal,4,
9983,P7323,Tsongkha Lhamo Tsering,,tsong kha lha mo tshe ring,ཙོང་ཁ་ལྷ་མོ་ཚེ་རིང།,1924,0,,,1999,0,,,M,Tsongkha Lhamo Tsering,tsong kha lha mo tshe ring,,
2162,P10582,"The Second Tsurpu Gyeltsab, Tashi Namgyel",mtshur phu rgyal tshab,bkra shis rnam rgyal,བཀྲ་ཤིས་རྣམ་རྒྱལ།,1490,0,,,1518,0,,,M,"The Second Tsurpu Gyeltsab, Tashi Namgyel",mtshur phu rgyal tshab 02 bkra shis rnam rgyal,2,
13687,P8LS76434,Lobzang Mingyur Dorje,,blo bzang mi 'gyur rdo rje,བློ་བཟང་མི་འགྱུར་རྡོ་རྗེ།,1875,0,,,1948,0,,,M,Lobzang Mingyur Dorje,blo bzang mi 'gyur rdo rje,,
13688,P8LS76439,Khamtrul Sherab Mebar,,khams sprul shes rab me 'bar,ཁམས་སྤྲུལ་ཤེས་རབ་མེ་འབར།,1752,0,,,1815,0,,,M,Khamtrul Sherab Mebar,khams sprul shes rab me 'bar,,
3266,P1932,Barawa Gyeltsen Pelzang,,ba' ra ba rgyal mtshan dpal bzang,འབའ་ར་བ་རྒྱལ་མཚན་དཔལ་བཟང།,1310,0,,,1391,0,,,M,Barawa Gyeltsen Pelzang,ba' ra ba rgyal mtshan dpal bzang,,
13689,P1KG9680,"The Third Khordong Tertrul, Chime Rigdzin",khor gdong gter sprul,chi med rig 'dzin,འཆི་མེད་རིག་འཛིན༎,1922,0,,,2002,0,,,M,"The Third Khordong Tertrul, Chime Rigdzin",khor gdong gter sprul 03 'chi med rig 'dzin,3,
13692,P8LS76436,Konchok Peldron,,dkon mchog dpal sgron,དཀོན་མཆོག་དཔལ་སྒྲོན།,1850,1,,,1930,1,,,F,Konchok Peldron,dkon mchog dpal sgron,,
12839,P9901,Tulku Urgyen,,sprul sku o rgyan,སྤྲུལ་སྐུ་ཨོ་རྒྱན།,1920,0,,,1996,0,,,M,Tulku Urgyen,sprul sku o rgyan,,
13693,P4CZ366523,Lobzang Wanggyel,,blo bzang dbang rgyal/,བློ་བཟང་དབང་རྒྱལ༎,1920,0,,,2003,0,,,M,Lobzang Wanggyel,blo bzang dbang rgyal/,,
13694,P8LS76437,Tenzin Chodrak,,bstan 'dzin chos grags,བསྟན་འཛིན་ཆོས་གྲགས།,1924,0,,,2001,0,,,M,Tenzin Chodrak,bstan 'dzin chos grags,,
9761,P7118,Konchok Gyeltsen,,dkon mchog rgyal mtshan,དཀོན་མཆོག་རྒྱལ་མཚན།,1601,0,,,1687,0,,,M,Konchok Gyeltsen,dkon mchog rgyal mtshan,,
13462,P1AG37,Machik Rema,,ma gcig re ma,མ་གཅིག་རེ་མ།,,0,,45,,0,,,F,Machik Rema,ma gcig re ma,,
13697,,Khandro Tsering Chodron,mkha' 'gro,tshe ring chos sgron,ཚེ་རིང་ཆོས་སྒྲོན།,1929,0,,,2011,0,,,F,Khandro Tsering Chodron,mkha' 'gro tshe ring chos sgron,,
1659,P1012,"The First Sanggye Nyenpa, Tashi Peljor",sangs rgyas mnyan pa,bkra shis dpal 'byor,བཀྲ་ཤིས་དཔལ་འབྱོར།,1457,0,,,1519,0,,,M,"The First Sanggye Nyenpa, Tashi Peljor",sangs rgyas mnyan pa 01 bkra shis dpal 'byor,1,
3485,P1GS60402,Do Dasel Wangmo,,mdo zla gsal dbang mo,མདོ་ཟླ་གསལ་དབང་མོ།,1928,0,,,2018,0,,,F,Do Dasel Wangmo,mdo zla gsal dbang mo,,
13698,,Samten Gyatso,,bsam gtan rgya mtsho,བསམ་གཏན་རྒྱ་མཚོ།,1921,0,,,1979,0,,,M,Samten Gyatso,bsam gtan rgya mtsho,,
8,P00AG0401,Pelden Chime Takpai Dorje,,dpal ldan 'chi med rtag pa'i rdo rje,དཔལ་ལྡན་འཆི་མེད་རྟག་པའི་རྡོ་རྗེ།,1851,0,,,1898,0,,,M,Pelden Chime Takpai Dorje,dpal ldan 'chi med rtag pa'i rdo rje,,
13699,P8LS76451,Ngawang Jampel Rinchen,,ngag dbang 'jam dpal rin chen,ངག་དབང་འཇམ་དཔལ་རིན་ཆེན།,,0,,,1918,0,,,M,Ngawang Jampel Rinchen,ngag dbang 'jam dpal rin chen,,
13700,P8LS76450,Dorje Sengge,,rdo rje seng ge,རྡོ་རྗེ་སེང་གེ།,1877,0,,,1919,0,,,M,Dorje Sengge,rdo rje seng ge,,
9343,P6731,Dokhar Tsewang Norbu,,mdo khar shar tshe dbang nor bu,མདོ་ཁར་ཤར་ཚེ་དབང་ནོར་བུ།,,0,,,1902,0,,,M,Dokhar Tsewang Norbu,mdo khar shar tshe dbang nor bu,,
13701,P8LS76452,Jago Tobden,,bya rgod stobs ldan,བྱ་རྒོད་སྟོབས་ལྡན།,1898,0,,,1960,0,,,M,Jago Tobden,bya rgod stobs ldan,,
11290,P8564,Jigme Tsewang Dudul,,jigs med tshe dbang bdud 'dul,འཇིགས་མེད་ཚེ་དབང་བདུད་འདུལ།,1916,0,,,1942,0,,,M,Jigme Tsewang Dudul,jigs med tshe dbang bdud 'dul,,
13702,P8LS76457,Orgyen Kyab,,o rgyan skyabs,ཨོ་རྒྱན་སྐྱབས།,1940,0,,,1992,0,,,M,Orgyen Kyab,o rgyan skyabs,,
13703,P8LS76456,Jamyang Pelmo,,byam dbyangs dpal mo,བྱམ་དབྱངས་དཔལ་མོ།,1913,0,,,1988,0,,,F,Jamyang Pelmo,byam dbyangs dpal mo,,
13704,P8LS76455,Jago Tsewang Drolma,,bya rgod tshe dbang sgrol ma,བྱ་རྒོད་ཚེ་དབང་སྒྲོལ་མ།,,0,,,,0,,,F,Jago Tsewang Drolma,bya rgod tshe dbang sgrol ma,,
13706,,Jetsun Khacho Wangmo,,rje btsun mkha' spyod dbang mo,རྗེ་བཙུན་མཁའ་སྤྱོད་དབང་མོ།,,0,,,,0,,,F,Jetsun Khacho Wangmo,rje btsun mkha' spyod dbang mo,,
5805,P346,Polhane Sonam Tobgye,,pho lha nas bsod nams stobs rgyas,ཕོ་ལྷ་ནས་བསོད་ནམས་སྟོབས་རྒྱས།,1689,0,,,1747,0,,,M,Polhane Sonam Tobgye,pho lha nas bsod nams stobs rgyas,,
8507,P5941,Chokyi Wozer,,chos kyi 'od zer,ཆོས་ཀྱི་འོད་ཟེར།,1889,0,,,1960,0,,,M,Chokyi Wozer,chos kyi 'od zer,,
12500,P968,Dezhung Chopel Jamyang Kunga Namgyel,,sde gzhung chos 'phel 'jam dbyangs kun dga' rnam   rgyal,སྡེ་གཞུང་ཆོས་འཕེལ་འཇམ་དབྱངས་ཀུན་དགའ་རྣམ་རྒྱལ།,1880,1,,,1950,1,,,M,Dezhung Chopel Jamyang Kunga Namgyel,sde gzhung chos 'phel 'jam dbyangs kun dga' rnam   rgyal,,
13707,P1PD108248,Tubten Gyeltsen,,thub bstan rgyal mtshan,ཐུབ་བསྟན་རྒྱལ་མཚན།,1902,0,,,1971,0,,,M,Tubten Gyeltsen,thub bstan rgyal mtshan,,
2069,P10497,Rinchen Dorje,,rin chen rdo rje,རིན་ཆེན་རྡོ་རྗེ།,,0,,,1959,0,,,M,Rinchen Dorje,rin chen rdo rje,,
12743,P9907,Damcho Wozer,,dam chos 'od zer,དམ་ཆོས་འོད་ཟེར།,1908,1,,,1960,1,,,M,Damcho Wozer,dam chos 'od zer,,
12742,P9906,Khyenrab Sengge,,mkhyen rab seng+ge,མཁྱེན་རབ་སེངྒེ།,1911,0,,,1970,0,,,M,Khyenrab Sengge,mkhyen rab seng+ge,,
9047,P6455,Pema Kunzang Rangdrol,,pad+ma kun bzang rang grol,པདྨ་ཀུན་བཟང་རང་གྲོལ།,1916,0,,,1984,0,,,M,Pema Kunzang Rangdrol,pad+ma kun bzang rang grol,,
12171,P9371,Lobzang Dorje,,blo bzang rdo rje,བློ་བཟང་རྡོ་རྗེ།,1893,0,,,1983,0,,,M,Lobzang Dorje,blo bzang rdo rje,,
2418,P1160,Tsatrul Rinpoche Ngawang Lobzang,tsha sprul rin po che,ngag dbang blo bzang,ཚ་སྤྲུལ་ངག་དབང་བློ་བཟང།,1880,0,,,1957,0,,,M,Tsatrul Rinpoche Ngawang Lobzang,tsha sprul rin po che ngag dbang blo bzang,,
13718,,Khangsar Dechen Wangmo,,khang gsar bde chen dbang mo,ཁང་གསར་བདེ་ཆེན་དབང་མོ།,1915,0,,,1952,0,,,F,Khangsar Dechen Wangmo,khang gsar bde chen dbang mo,,
13719,P8LS76454,Gyari Chime Drolma,,rgya ri 'chi med sgrol ma,རྒྱ་རི་འཆི་མེད་སྒྲོལ་མ།,1905,0,,,1939,0,,,F,Gyari Chime Drolma,rgya ri 'chi med sgrol ma,,
13720,P8LS76453,Khangsar Yangchen Drolma,,khang gsar dbyangs chen sgrol ma,ཁང་གསར་དབྱངས་ཆེན་སྒྲོལ་མ།,1854,0,,,1935,0,,,F,Khangsar Yangchen Drolma,khang gsar dbyangs chen sgrol ma,,
13721,,Drayab Tubten Zangpo,,brag g.yab thub bstan bzang po,བྲག་གཡབ་ཐུབ་བསྟན་བཟང་པོ།,1891,1,,,1930,1,,,M,Drayab Tubten Zangpo,brag g.yab thub bstan bzang po,,
10355,P7679,"The Third Dezhung, Kunga Tenpai Nyima",sde gzhung,kun dga' bstan pa'i nyi ma,ཀུན་དགའ་བསྟན་པའི་ཉི་མ།,1906,0,,,1987,0,,,M,"The Third Dezhung, Kunga Tenpai Nyima",sde gzhung 03 kun dga' bstan pa'i nyi ma,3,
13722,,Drumpa Namgyel Gyeltsen,,bhruM pa rnam rgyal rgyal mtshan,བྷྲུཾ་པ་རྣམ་རྒྱལ་རྒྱལ་མཚན།,1898,0,,,1930,0,,,M,Drumpa Namgyel Gyeltsen,bhruM pa rnam rgyal rgyal mtshan,,
13723,,Tsewang Yishey Pemba,,tshe dbang ye shes spen pa,ཚེ་དབང་ཡེ་ཤེས་སྤེན་པ།,1931,0,,,2011,0,,,M,Tsewang Yishey Pemba,tshe dbang ye shes spen pa,,
13724,,Sonam Dekyi,,bsod nams bde skyid,བསོད་ནམས་བདེ་སྐྱིད།,1931,0,,,,0,,,F,Sonam Dekyi,bsod nams bde skyid,,
9289,P6682,Lobzang Tashi,,blo bzang bkra shis,བློ་བཟང་བཀྲ་ཤིས།,,0,,73,1904,0,1909,,M,Lobzang Tashi,blo bzang bkra shis,,
13625,P1LS5648,Tsarong Pema Dolkar,,tsha rong pad+ma sgrol dkar,ཚ་རོང་པདྨ་སྒྲོལ་དཀར།,1892,0,,,1957,0,,,F,Tsarong Pema Dolkar,tsha rong pad+ma sgrol dkar,,
13725,,Lhalung Gyeltsen Tarchin,,lha lung rgyal mtshan mthar phyin,ལྷ་ལུང་རྒྱལ་མཚན་མཐར།,1893,0,,,1962,1,,,M,Lhalung Gyeltsen Tarchin,lha lung rgyal mtshan mthar phyin,,
6076,P3709,Pakpa Sherab,,phags pa shes rab,འཕགས་པ་ཤེས་རབ།,1020,0,,,,0,,,M,Pakpa Sherab,phags pa shes rab,,
12403,P959,Tsultrim Nyima,,tshul khrims nyi ma,ཚུལ་ཁྲིམས་ཉི་མ།,1796,0,,,1872,0,,,M,Tsultrim Nyima,tshul khrims nyi ma,,
7525,P5031,Lobzang Tsondru,,blo bzang brtson 'grus,བློ་བཟང་བརྩོན་འགྲུས།,,0,,69,,0,,,M,Lobzang Tsondru,blo bzang brtson 'grus,,
13731,,Golok Menpa,,mgo logs sman pa,མགོ་ལོགས་སྨན་པ།,1902,0,,,1987,0,,,M,Golok Menpa,mgo logs sman pa,,
13737,,Geshe Ngawang Jungne,dge bshes,ngag dbang 'byung gnas,ངག་དབང་འབྱུང་གནས།,,0,,77,,0,,77,M,Geshe Ngawang Jungne,dge bshes ngag dbang 'byung gnas,,
13738,,"The Eighth Tokden Rinpoche, Konchok Stanzin Damchos Gyurmed",rtog ldan rin po che,dkon mchog bstan 'dzin dam chos 'gyur med,དཀོན་མཆོག་བསྟན་འཛིན་དམ་ཆོས་འགྱུར་མེད།,,0,,,1937,1,,,M,"The Eighth Tokden Rinpoche, Konchok Stanzin Damchos Gyurmed",rtog ldan rin po che 08 dkon mchog bstan 'dzin dam chos 'gyur med,8,
8156,P5617,Kachen Lobzang Zotpa,,bka' chen blo bzang bzod pa,བཀའ་ཆེན་བློ་བཟང་བཟོད་པ།,1932,0,,,1995,0,,,M,Kachen Lobzang Zotpa,bka' chen blo bzang bzod pa,,
13740,,Gyelpo Zhabdrung,,rgyal po zhabs drung,རྒྱལ་པོ་ཞབས་དྲུང།,1711,0,,,,0,,,M,Gyelpo Zhabdrung,rgyal po zhabs drung,,
13744,,Lama Chimpa Gyatso,,bla ma sbyin pa rgya mtsho,བླ་མ་སྦྱིན་པ་རྒྱ་མཚོ།,1922,0,1923,,2011,0,,,M,Lama Chimpa Gyatso,bla ma sbyin pa rgya mtsho,,
13747,,Chime Dorje,,chi med rdo rje,འཆི་མེད་རྡོ་རྗེ།,1884,0,,,1948,0,,,M,Chime Dorje,chi med rdo rje,,
13748,,Lama Sangngak,,bla ma gsangs sngags,བླ་མ་གསངས་སྔག།,1885,0,,,1949,1,,,M,Lama Sangngak,bla ma gsangs sngags,,
13749,,Tersey Tulku,,gter sras sprul sku,གཏེར་སྲས་སྤྲུལ་སྐུ།,1889,0,,,1956,0,,,M,Tersey Tulku,gter sras sprul sku,,
13750,,Tashi Chime,,bkra shis 'chi med,བཀྲ་ཤིས་འཆི་མེད།,,0,,76,,0,,79,F,Tashi Chime,bkra shis 'chi med,,
13773,P4CZ10542,Gelongma Pelmo,,dge slong ma dpal mo,དགེ་སློང་མ་དཔལ་མོ།,,0,,37,,0,,41,F,Gelongma Pelmo,dge slong ma dpal mo,,
7297,P4822,Damcho Tsomo,,dam chos mtsho mo,དམ་ཆོས་མཚོ་མོ།,1850,1,,,1923,0,1926,,F,Damcho Tsomo,dam chos mtsho mo,,
3822,P215,"The Ninth Paṇchen Lama, Tubten Chokyi Nyima",paN chen bla ma,thub bstan chos kyi nyi ma,ཐུབ་བསྟན་ཆོས་ཀྱི་ཉི་མ།,1883,0,,,1937,0,,,M,"The Ninth Paṇchen Lama, Tubten Chokyi Nyima",paN chen bla ma 09 thub bstan chos kyi nyi ma,9,
13745,,Kunzang Tendron,,kun bzang bstan sgron,ཀུན་བཟང་བསྟན་སྒྲོན།,1927,0,,,2009,0,,,F,Kunzang Tendron,kun bzang bstan sgron,,
13805,,Tseyang Sadutshang,,tshe dbyangs sa 'du tshang,ཚེ་དབྱངས་ས་འདུ་ཚང།,1926,0,,,2019,0,,,F,Tseyang Sadutshang,tshe dbyangs sa 'du tshang,,
13788,,Chime Dolkar,,chi med sgrol dkar,འཆི་མེད་སྒྲོལ་དཀར།,1885,0,,,1966,0,,,F,Chime Dolkar,chi med sgrol dkar,,
13787,,Sonam Sengge Wangchuk,,bsod nam seng ge dbang phyug,བསོད་ནམ་སེང་གེ་དབང་ཕྱུག།,1873,0,,,1928,0,,,M,Sonam Sengge Wangchuk,bsod nam seng ge dbang phyug,,
13803,,Nun of the Cemeteries,,dur khrod a ne,དུར་ཁྲོད་ཨ་ནེ།,,0,,76,,0,,80,F,Nun of the Cemeteries,dur khrod a ne,,
13794,,Sonam Drolma,,bsod nams sgrol ma,བསོད་ནམས་སྒྲོལ་མ།,,0,,75,,0,,78,F,Sonam Drolma,bsod nams sgrol ma,,
12479,P966,"The Eighteenth Chogye Trichen, Tubten Lekshe Gyatso",bcod brgyad khri chen,thub bstan legs bshad rgya mtsho,ཐུབ་བསྟན་ལེགས་བཤད་རྒྱ་མཚོ།,1919,0,,,2007,0,,,M,"The Eighteenth Chogye Trichen, Tubten Lekshe Gyatso",bcod brgyad khri chen 18 thub bstan legs bshad rgya mtsho,18,
13809,,Tsering Wangmo,,tshe ring dbang mo,ཚེ་རིང་དབང་མོ།,1923,0,,,2022,0,,,F,Tsering Wangmo,tshe ring dbang mo,,
12745,P9909,Ngawang Lodro Nyingpo,,ngag dbang blo gros snying po,ངག་དབང་བློ་གྲོས་སྙིང་པོ།,,0,,,1905,0,1906,,M,Ngawang Lodro Nyingpo,ngag dbang blo gros snying po,,
10203,P7533,Ngawang Khyenrab Jampel Nyingpo,,ngag dbang mkhyen rab 'jam dpal snying po,ངག་དབང་མཁྱེན་རབ་འཇམ་དཔལ་སྙིང་པོ།,1868,0,,,1949,0,,,M,Ngawang Khyenrab Jampel Nyingpo,ngag dbang mkhyen rab 'jam dpal snying po,,
