"TOL ID","TBRC RID","Primary title","Primary name","primary name encoding","Wylie title","Wylie name",Tibetan,"Display name","Birth year","Birth year approximate","Birth year alternate","Birth century","Death year","Death year approximate","Death year alternate","Death century",Gender,"Name display phonetic","Name display Wylie",Ordinal,"Wikidata ID","Lotsara House URL","HAR URL"
10019,P736,,"Dudjom Rinpoche Jigdrel Yeshe Dorje",bo-x-ewts,,"bdud 'joms rin po che 'jigs bral ye shes rdo rje",བདུད་འཇོམས་རིན་པོ་ཆེ་འཇིགས་བྲལ་ཡེ་ཤེས་རྡོ་རྗེ།,"Dudjom Rinpoche Jigdrel Yeshe Dorje",1904,0,,NULL,1987,0,,NULL,M,"Dudjom Rinpoche Jigdrel Yeshe Dorje","bdud 'joms rin po che 'jigs bral ye shes rdo rje",NULL,Q1688950,https://www.lotsawahouse.org/tibetan-masters/dudjom-rinpoche/,
10020,P7360,NULL,"skal bzang tshe brtan",en,NULL,"skal bzang tshe brtan",སྐལ་བཟང་ཚེ་བརྟན།,"skal bzang tshe brtan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"skal bzang tshe brtan","skal bzang tshe brtan",NULL,NULL,NULL,NULL
10021,P7361,NULL,"skyabs te",en,NULL,"skyabs te",སྐྱབས་ཏེ།,"skyabs te",1949,0,NULL,NULL,NULL,0,NULL,NULL,M,"skyabs te","skyabs te",NULL,NULL,NULL,NULL
10022,P7362,NULL,"tchekhoff, genevieve",bo-x-ewts,NULL,"tchekhoff, genevieve","ཏཆེཁོཕ༹ཕ༹,་གེནེབི༹ཨེབེ༹།","tchekhoff, genevieve",1951,0,NULL,NULL,NULL,0,NULL,NULL,F,"tchekhoff, genevieve","tchekhoff, genevieve",NULL,NULL,NULL,NULL
10023,P7363,NULL,"comolli, yvan",bo-x-ewts,NULL,"comolli, yvan","ཅོམོལླི,་ཡབ༹ན།","comolli, yvan",1922,0,NULL,NULL,NULL,0,NULL,NULL,M,"comolli, yvan","comolli, yvan",NULL,NULL,NULL,NULL
10024,P7364,NULL,"o si thu lo hphu si ki, nyi ku   rA",en,NULL,"o si thu lo hphu si ki, nyi ku   rA","ཨོ་སི་ཐུ་ལོ་ཧཕུ་སི་ཀི,་ཉི་ཀུ་རཱ།","o si thu lo hphu si ki, nyi ku   rA",1904,0,NULL,NULL,NULL,0,NULL,NULL,M,"o si thu lo hphu si ki, nyi ku   rA","o si thu lo hphu si ki, nyi ku   rA",NULL,NULL,NULL,NULL
10025,P7365,NULL,"tshe ring chos 'phel",en,NULL,"tshe ring chos 'phel",ཚེ་རིང་ཆོས་འཕེལ།,"tshe ring chos 'phel",1952,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe ring chos 'phel","tshe ring chos 'phel",NULL,NULL,NULL,NULL
10026,P7366,NULL,"sangs rgyas",en,NULL,"sangs rgyas",སངས་རྒྱས།,"sangs rgyas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"sangs rgyas","sangs rgyas",NULL,NULL,NULL,NULL
10027,P7367,NULL,"dpal ldan",en,NULL,"dpal ldan",དཔལ་ལྡན།,"dpal ldan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dpal ldan","dpal ldan",NULL,NULL,NULL,NULL
10028,P7368,NULL,"mao tsetung",bo-x-ewts,NULL,"mao tsetung",མཨོ་ཙེཏུང།,"mao tsetung",1893,0,NULL,NULL,1976,0,NULL,NULL,M,"mao tsetung","mao tsetung",NULL,NULL,NULL,NULL
10029,P737,,"Thinley Norbu",bo-x-ewts,,"'phrin las nor bu",འཕྲིན་ལས་ནོར་བུ།,"Thinley Norbu",NULL,0,,NULL,NULL,0,,NULL,M,"Thinley Norbu","'phrin las nor bu",NULL,NULL,https://www.lotsawahouse.org/tibetan-masters/thinley-norbu-rinpoche/,
10030,P7370,NULL,"sha bo tshe ring",en,NULL,"sha bo tshe ring",ཤ་བོ་ཚེ་རིང།,"sha bo tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"sha bo tshe ring","sha bo tshe ring",NULL,NULL,NULL,NULL
10031,P7371,NULL,"rnam rgyal tshe ring",en,NULL,"rnam rgyal tshe ring",རྣམ་རྒྱལ་ཚེ་རིང།,"rnam rgyal tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rnam rgyal tshe ring","rnam rgyal tshe ring",NULL,NULL,NULL,NULL
10032,P7372,NULL,"kro'u, ya'o then",en,NULL,"kro'u, ya'o then","ཀྲོའུ,་ཡའོ་ཐེན།","kro'u, ya'o then",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"kro'u, ya'o then","kro'u, ya'o then",NULL,NULL,NULL,NULL
10033,P7373,NULL,"'od gsal",en,NULL,"'od gsal",འོད་གསལ།,"'od gsal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'od gsal","'od gsal",NULL,NULL,NULL,NULL
10034,P7374,NULL,"dga' ba'i lha",en,NULL,"dga' ba'i lha",དགའ་བའི་ལྷ།,"dga' ba'i lha",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dga' ba'i lha","dga' ba'i lha",NULL,NULL,NULL,NULL
10035,P7375,NULL,"klu thar rgyal",en,NULL,"klu thar rgyal",ཀླུ་ཐར་རྒྱལ།,"klu thar rgyal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"klu thar rgyal","klu thar rgyal",NULL,NULL,NULL,NULL
10036,P7376,NULL,"bsod nams rdo rje",en,NULL,"bsod nams rdo rje",བསོད་ནམས་རྡོ་རྗེ།,"bsod nams rdo rje",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bsod nams rdo rje","bsod nams rdo rje",NULL,NULL,NULL,NULL
10037,P7377,NULL,"tshogs gnyis rab rgyas",en,NULL,"tshogs gnyis rab rgyas",ཚོགས་གཉིས་རབ་རྒྱས།,"tshogs gnyis rab rgyas",1965,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshogs gnyis rab rgyas","tshogs gnyis rab rgyas",NULL,NULL,NULL,NULL
10038,P7378,NULL,"mgon po grags pa",en,NULL,"mgon po grags pa",མགོན་པོ་གྲགས་པ།,"mgon po grags pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"mgon po grags pa","mgon po grags pa",NULL,NULL,NULL,NULL
10039,P7379,NULL,"phun tshogs dbang rgyal",en,NULL,"phun tshogs dbang rgyal",ཕུན་ཚོགས་དབང་རྒྱལ།,"phun tshogs dbang rgyal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"phun tshogs dbang rgyal","phun tshogs dbang rgyal",NULL,NULL,NULL,NULL
10040,P738,NULL,"'jam dbyangs",en,NULL,"'jam dbyangs",འཇམ་དབྱངས།,"'jam dbyangs",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"'jam dbyangs","'jam dbyangs",NULL,NULL,NULL,NULL
10041,P7380,NULL,"bsod pa",en,NULL,"bsod pa",བསོད་པ།,"bsod pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bsod pa","bsod pa",NULL,NULL,NULL,NULL
10042,P7381,NULL,"bsod nams rgyal",en,NULL,"bsod nams rgyal",བསོད་ནམས་རྒྱལ།,"bsod nams rgyal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bsod nams rgyal","bsod nams rgyal",NULL,NULL,NULL,NULL
10043,P7382,NULL,"bkra shis chos 'phel",en,NULL,"bkra shis chos 'phel",བཀྲ་ཤིས་ཆོས་འཕེལ།,"bkra shis chos 'phel",1972,0,NULL,NULL,NULL,0,NULL,NULL,M,"bkra shis chos 'phel","bkra shis chos 'phel",NULL,NULL,NULL,NULL
10044,P7383,NULL,"tshe ring don 'grub",en,NULL,"tshe ring don 'grub",ཚེ་རིང་དོན་འགྲུབ།,"tshe ring don 'grub",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe ring don 'grub","tshe ring don 'grub",NULL,NULL,NULL,NULL
10045,P7384,NULL,"'brug rgyal mkhar",en,NULL,"'brug rgyal mkhar",འབྲུག་རྒྱལ་མཁར།,"'brug rgyal mkhar",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'brug rgyal mkhar","'brug rgyal mkhar",NULL,NULL,NULL,NULL
10046,P7385,NULL,"tshe don",en,NULL,"tshe don",ཚེ་དོན།,"tshe don",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe don","tshe don",NULL,NULL,NULL,NULL
10048,P7387,NULL,"bu phrug",en,NULL,"bu phrug",བུ་ཕྲུག།,"bu phrug",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bu phrug","bu phrug",NULL,NULL,NULL,NULL
10049,P7388,NULL,"gnas brtan",en,NULL,"gnas brtan",གནས་བརྟན།,"gnas brtan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"gnas brtan","gnas brtan",NULL,NULL,NULL,NULL
10050,P7389,NULL,"'jam dpal rgya mtsho",en,NULL,"'jam dpal rgya mtsho",འཇམ་དཔལ་རྒྱ་མཚོ།,"'jam dpal rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"'jam dpal rgya mtsho","'jam dpal rgya mtsho",NULL,NULL,NULL,NULL
10051,P739,NULL,"bstan 'dzin chos kyi rgyal   mtshan",en,NULL,"bstan 'dzin chos kyi rgyal   mtshan",བསྟན་འཛིན་ཆོས་ཀྱི་རྒྱལ་མཚན།,"bstan 'dzin chos kyi rgyal   mtshan",1894,0,NULL,NULL,1925,0,NULL,NULL,M,"bstan 'dzin chos kyi rgyal   mtshan","bstan 'dzin chos kyi rgyal   mtshan",NULL,NULL,NULL,NULL
10052,P7390,NULL,"ringu tulku",bo-x-ewts,NULL,"ringu tulku",རིངུ་ཏུལྐུ།,"ringu tulku",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ringu tulku","ringu tulku",NULL,NULL,https://www.lotsawahouse.org/tibetan-masters/ringu-tulku-rinpoche/,NULL
10053,P7391,NULL,"bstan 'dzin phun tshogs",en,NULL,"bstan 'dzin phun tshogs",བསྟན་འཛིན་ཕུན་ཚོགས།,"bstan 'dzin phun tshogs",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bstan 'dzin phun tshogs","bstan 'dzin phun tshogs",NULL,NULL,NULL,NULL
10054,P7392,NULL,"lo kon krung",en,NULL,"lo kon krung",ལོ་ཀོན་ཀྲུང།,"lo kon krung",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"lo kon krung","lo kon krung",NULL,NULL,NULL,NULL
10055,P7393,NULL,"a chos",en,NULL,"a chos",ཨ་ཆོས།,"a chos",1918,0,NULL,NULL,1998,0,NULL,NULL,M,"a chos","a chos",NULL,NULL,NULL,NULL
10056,P7394,NULL,"o rgyan dri med",en,NULL,"o rgyan dri med",ཨོ་རྒྱན་དྲི་མེད།,"o rgyan dri med",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"o rgyan dri med","o rgyan dri med",NULL,NULL,NULL,NULL
10057,P7395,NULL,"byams pa rgyal mtshan",en,NULL,"byams pa rgyal mtshan",བྱམས་པ་རྒྱལ་མཚན།,"byams pa rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"byams pa rgyal mtshan","byams pa rgyal mtshan",NULL,NULL,NULL,NULL
10058,P7396,NULL,"shes rab rnam dag",en,NULL,"shes rab rnam dag",ཤེས་རབ་རྣམ་དག།,"shes rab rnam dag",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab rnam dag","shes rab rnam dag",NULL,NULL,NULL,NULL
10059,P7397,NULL,"kun bzang rgyal mtshan",en,NULL,"kun bzang rgyal mtshan",ཀུན་བཟང་རྒྱལ་མཚན།,"kun bzang rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"kun bzang rgyal mtshan","kun bzang rgyal mtshan",NULL,NULL,NULL,NULL
10060,P7398,NULL,"zla ba bkra shis",en,NULL,"zla ba bkra shis",ཟླ་བ་བཀྲ་ཤིས།,"zla ba bkra shis",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"zla ba bkra shis","zla ba bkra shis",NULL,NULL,NULL,NULL
10061,P7399,NULL,"grags pa rgya mtsho",en,NULL,"grags pa rgya mtsho",གྲགས་པ་རྒྱ་མཚོ།,"grags pa rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"grags pa rgya mtsho","grags pa rgya mtsho",NULL,NULL,NULL,NULL
10062,P74,NULL,"bsod nams seng+ge",en,NULL,"bsod nams seng+ge",བསོད་ནམས་སེངྒེ།,"bsod nams seng+ge",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bsod nams seng+ge","bsod nams seng+ge",NULL,NULL,NULL,NULL
10063,P740,NULL,"bstan 'dzin rgyal mtshan",en,NULL,"bstan 'dzin rgyal mtshan",བསྟན་འཛིན་རྒྱལ་མཚན།,"bstan 'dzin rgyal mtshan",1894,0,NULL,NULL,1977,0,NULL,NULL,M,"bstan 'dzin rgyal mtshan","bstan 'dzin rgyal mtshan",NULL,NULL,NULL,NULL
10064,P7400,NULL,"thub bstan 'phrin las",en,NULL,"thub bstan 'phrin las",ཐུབ་བསྟན་འཕྲིན་ལས།,"thub bstan 'phrin las",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"thub bstan 'phrin las","thub bstan 'phrin las",NULL,NULL,NULL,NULL
10065,P7401,NULL,aryadeva,bo-x-ewts,NULL,aryadeva,ཨརྱདེབ༹།,aryadeva,NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,aryadeva,aryadeva,NULL,NULL,NULL,NULL
10066,P7402,NULL,"bsod nams dar rgyas",en,NULL,"bsod nams dar rgyas",བསོད་ནམས་དར་རྒྱས།,"bsod nams dar rgyas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bsod nams dar rgyas","bsod nams dar rgyas",NULL,NULL,NULL,NULL
10068,P7404,"Dzogchen Drubwang","Ngedon Tendzin Zangpo",bo-x-ewts,"rdzogs chen grub dbang","nges don bstan 'dzin bzang po",ངེས་དོན་བསྟན་འཛིན་བཟང་པོ།,"The Third Dzogchen Drubwang, Ngedon Tendzin Zangpo",1759,0,,NULL,1792,0,,NULL,M,"The Third Dzogchen Drubwang, Ngedon Tendzin Zangpo","rdzogs chen grub dbang 03 nges don bstan 'dzin bzang po",03,NULL,NULL,
10069,P7406,NULL,"dkon mchog 'phrin las",en,NULL,"dkon mchog 'phrin las",དཀོན་མཆོག་འཕྲིན་ལས།,"dkon mchog 'phrin las",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog 'phrin las","dkon mchog 'phrin las",NULL,NULL,NULL,NULL
10070,P7407,NULL,"thub pa tshe ring",en,NULL,"thub pa tshe ring",ཐུབ་པ་ཚེ་རིང།,"thub pa tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"thub pa tshe ring","thub pa tshe ring",NULL,NULL,NULL,NULL
10071,P7408,NULL,"bkra shis don grub",en,NULL,"bkra shis don grub",བཀྲ་ཤིས་དོན་གྲུབ།,"bkra shis don grub",1955,0,NULL,NULL,NULL,0,NULL,NULL,M,"bkra shis don grub","bkra shis don grub",NULL,NULL,NULL,NULL
10072,P7409,NULL,"sangs rgyas rgyal",en,NULL,"sangs rgyas rgyal",སངས་རྒྱས་རྒྱལ།,"sangs rgyas rgyal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"sangs rgyas rgyal","sangs rgyas rgyal",NULL,NULL,NULL,NULL
10073,P741,,"'gyur med rdo rje",en,,"'gyur med rdo rje",འགྱུར་མེད་རྡོ་རྗེ།,"'gyur med rdo rje",1896,0,,NULL,1959,0,,NULL,M,"'gyur med rdo rje","'gyur med rdo rje",NULL,NULL,https://www.lotsawahouse.org/tibetan-masters/adzom-gyalse-gyurme-dorje/,
10074,P7410,NULL,"'bum skyabs",en,NULL,"'bum skyabs",འབུམ་སྐྱབས།,"'bum skyabs",1957,0,NULL,NULL,NULL,0,NULL,NULL,M,"'bum skyabs","'bum skyabs",NULL,NULL,NULL,NULL
10075,P7411,NULL,"kro'u ci wun",en,NULL,"kro'u ci wun",ཀྲོའུ་ཅི་ཝུན།,"kro'u ci wun",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"kro'u ci wun","kro'u ci wun",NULL,NULL,NULL,NULL
10076,P7412,NULL,"pad+ma ne",en,NULL,"pad+ma ne",པདྨ་ནེ།,"pad+ma ne",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"pad+ma ne","pad+ma ne",NULL,NULL,NULL,NULL
10077,P7413,NULL,amarasimha,bo-x-ewts,NULL,amarasimha,ཨམརསིམཧ།,amarasimha,NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,amarasimha,amarasimha,NULL,NULL,NULL,NULL
10078,P7414,NULL,"shih, nai an",bo-x-ewts,NULL,"shih, nai an","ཤིཧ,་ནཻ་ཨན།","shih, nai an",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shih, nai an","shih, nai an",NULL,NULL,NULL,NULL
10079,P7415,NULL,"lo, kuan chung",bo-x-ewts,NULL,"lo, kuan chung","ལོ,་ཀུཨན་ཆུང།","lo, kuan chung",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"lo, kuan chung","lo, kuan chung",NULL,NULL,NULL,NULL
10080,P7416,NULL,"kun rnam",en,NULL,"kun rnam",ཀུན་རྣམ།,"kun rnam",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"kun rnam","kun rnam",NULL,NULL,NULL,NULL
10081,P7418,NULL,"chos grags",en,NULL,"chos grags",ཆོས་གྲགས།,"chos grags",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"chos grags","chos grags",NULL,NULL,NULL,NULL
10082,P7419,NULL,"zhang khrom",en,NULL,"zhang khrom",ཞང་ཁྲོམ།,"zhang khrom",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"zhang khrom","zhang khrom",NULL,NULL,NULL,NULL
10083,P742,,"Sera Khandro Kunzang Dekyong Wangmo",bo-x-ewts,,"se ra mkha' 'gro kun bzang bde skyong dbang mo",སེ་ར་མཁའ་འགྲོ་ཀུན་བཟང་བདེ་སྐྱོང་དབང་མོ།,"Sera Khandro Kunzang Dekyong Wangmo",1892,0,,NULL,1940,0,,NULL,F,"Sera Khandro Kunzang Dekyong Wangmo","se ra mkha' 'gro kun bzang bde skyong dbang mo",NULL,NULL,https://www.lotsawahouse.org/tibetan-masters/sera-khandro/,
10084,P7420,NULL,"'bar ba'i rdo rje",en,NULL,"'bar ba'i rdo rje",འབར་བའི་རྡོ་རྗེ།,"'bar ba'i rdo rje",1836,0,NULL,NULL,1920,0,NULL,NULL,M,"'bar ba'i rdo rje","'bar ba'i rdo rje",NULL,NULL,NULL,NULL
10085,P7421,NULL,"karma bka' brgyud bkra shis",en,NULL,"ka.rma bka' brgyud bkra shis",ཀརྨ་བཀའ་བརྒྱུད་བཀྲ་ཤིས།,"karma bka' brgyud bkra shis",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"karma bka' brgyud bkra shis","ka.rma bka' brgyud bkra shis",NULL,NULL,NULL,NULL
10086,P7422,NULL,"pad+ma bdud 'dul rdo rje",en,NULL,"pad+ma bdud 'dul rdo rje",པདྨ་བདུད་འདུལ་རྡོ་རྗེ།,"pad+ma bdud 'dul rdo rje",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"pad+ma bdud 'dul rdo rje","pad+ma bdud 'dul rdo rje",NULL,NULL,NULL,NULL
10087,P7423,NULL,"dpal ldan shes rab",en,NULL,"dpal ldan shes rab",དཔལ་ལྡན་ཤེས་རབ།,"dpal ldan shes rab",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dpal ldan shes rab","dpal ldan shes rab",NULL,NULL,NULL,NULL
10088,P7424,NULL,"blo bzang don grub",en,NULL,"blo bzang don grub",བློ་བཟང་དོན་གྲུབ།,"blo bzang don grub",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang don grub","blo bzang don grub",NULL,NULL,NULL,NULL
10089,P7426,NULL,"dge 'dun bstan pa dar rgyas",en,NULL,"dge 'dun bstan pa dar rgyas",དགེ་འདུན་བསྟན་པ་དར་རྒྱས།,"dge 'dun bstan pa dar rgyas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun bstan pa dar rgyas","dge 'dun bstan pa dar rgyas",NULL,NULL,NULL,NULL
10090,P7427,NULL,"byang rig kho",en,NULL,"byang rig kho",བྱང་རིག་ཁོ།,"byang rig kho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"byang rig kho","byang rig kho",NULL,NULL,NULL,NULL
10091,P7428,NULL,"yum pa",en,NULL,"yum pa",ཡུམ་པ།,"yum pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"yum pa","yum pa",NULL,NULL,NULL,NULL
10092,P7429,NULL,"skal bzang 'phrin las",en,NULL,"skal bzang 'phrin las",སྐལ་བཟང་འཕྲིན་ལས།,"skal bzang 'phrin las",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"skal bzang 'phrin las","skal bzang 'phrin las",NULL,NULL,NULL,NULL
10093,P743,,"Botrul Dongak Tenpai Nyima",bo-x-ewts,,"bod sprul mdo sngags bstan pa'i nyi ma",བོད་སྤྲུལ་མདོ་སྔགས་བསྟན་པའི་ཉི་མ།,"Botrul Dongak Tenpai Nyima",1898,0,"1900,1902",NULL,1959,0,,NULL,M,"Botrul Dongak Tenpai Nyima","bod sprul mdo sngags bstan pa'i nyi ma",NULL,NULL,https://www.lotsawahouse.org/tibetan-masters/bopa-tulku-dongak-tenpe-nyima/,
10094,P7430,NULL,"mgon po bkra shis",en,NULL,"mgon po bkra shis",མགོན་པོ་བཀྲ་ཤིས།,"mgon po bkra shis",1938,0,NULL,NULL,NULL,0,NULL,NULL,M,"mgon po bkra shis","mgon po bkra shis",NULL,NULL,NULL,NULL
10095,P7431,NULL,"rdo rje mkhar",en,NULL,"rdo rje mkhar",རྡོ་རྗེ་མཁར།,"rdo rje mkhar",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rdo rje mkhar","rdo rje mkhar",NULL,NULL,NULL,NULL
10096,P7432,NULL,"nor rgyas nang pa dbang 'dus   tshe ring",en,NULL,"nor rgyas nang pa dbang 'dus   tshe ring",ནོར་རྒྱས་ནང་པ་དབང་འདུས་ཚེ་རིང།,"nor rgyas nang pa dbang 'dus   tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"nor rgyas nang pa dbang 'dus   tshe ring","nor rgyas nang pa dbang 'dus   tshe ring",NULL,NULL,NULL,NULL
10097,P7434,NULL,"deng, xaoping",bo-x-ewts,NULL,"deng, xaoping","དེང,་xཨཨོཔིང།","deng, xaoping",1904,0,NULL,NULL,1997,0,NULL,NULL,M,"deng, xaoping","deng, xaoping",NULL,NULL,NULL,NULL
10098,P7435,NULL,"grags pa rgya mtsho",en,NULL,"grags pa rgya mtsho",གྲགས་པ་རྒྱ་མཚོ།,"grags pa rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"grags pa rgya mtsho","grags pa rgya mtsho",NULL,NULL,NULL,NULL
10099,P7436,NULL,"thang dpon tshe stobs",en,NULL,"thang dpon tshe stobs",ཐང་དཔོན་ཚེ་སྟོབས།,"thang dpon tshe stobs",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"thang dpon tshe stobs","thang dpon tshe stobs",NULL,NULL,NULL,NULL
10100,P7437,NULL,"ye shes dbang mo",en,NULL,"ye shes dbang mo",ཡེ་ཤེས་དབང་མོ།,"ye shes dbang mo",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"ye shes dbang mo","ye shes dbang mo",NULL,NULL,NULL,NULL
10101,P7438,NULL,"blo bstan",en,NULL,"blo bstan",བློ་བསྟན།,"blo bstan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bstan","blo bstan",NULL,NULL,NULL,NULL
10102,P7439,NULL,"bsod nams dge legs",en,NULL,"bsod nams dge legs",བསོད་ནམས་དགེ་ལེགས།,"bsod nams dge legs",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bsod nams dge legs","bsod nams dge legs",NULL,NULL,NULL,NULL
10103,P744,"Shechen Kongtrul","pad+ma dri med",en,"zhe chen kong sprul","pad+ma dri med",པདྨ་དྲི་མེད།,"The First Shechen Kongtrul, pad+ma dri med",1901,0,,NULL,1960,0,,NULL,M,"The First Shechen Kongtrul, pad+ma dri med","zhe chen kong sprul 01 pad+ma dri med",01,NULL,https://www.lotsawahouse.org/tibetan-masters/shechen-kongtrul/,
10104,P7441,NULL,"blo bzang don ldan",en,NULL,"blo bzang don ldan",བློ་བཟང་དོན་ལྡན།,"blo bzang don ldan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang don ldan","blo bzang don ldan",NULL,NULL,NULL,NULL
10105,P7442,NULL,"tshe dbang rdo rje",en,NULL,"tshe dbang rdo rje",ཚེ་དབང་རྡོ་རྗེ།,"tshe dbang rdo rje",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe dbang rdo rje","tshe dbang rdo rje",NULL,NULL,NULL,NULL
10106,P7443,NULL,"tshe ring dbang 'dus",en,NULL,"tshe ring dbang 'dus",ཚེ་རིང་དབང་འདུས།,"tshe ring dbang 'dus",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe ring dbang 'dus","tshe ring dbang 'dus",NULL,NULL,NULL,NULL
10107,P7444,NULL,"thub dga'",en,NULL,"thub dga'",ཐུབ་དགའ།,"thub dga'",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"thub dga'","thub dga'",NULL,NULL,NULL,NULL
10108,P7445,NULL,"chos skyong bkra shis",en,NULL,"chos skyong bkra shis",ཆོས་སྐྱོང་བཀྲ་ཤིས།,"chos skyong bkra shis",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"chos skyong bkra shis","chos skyong bkra shis",NULL,NULL,NULL,NULL
10109,P7446,NULL,"dznyA na shrI man",en,NULL,"dznyA na shrI man",ཛཉཱ་ན་ཤྲཱི་མན།,"dznyA na shrI man",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dznyA na shrI man","dznyA na shrI man",NULL,NULL,NULL,NULL
10110,P7447,NULL,"ldan lhan sangs rgyas chos   'phel",en,NULL,"ldan lhan sangs rgyas chos   'phel",ལྡན་ལྷན་སངས་རྒྱས་ཆོས་འཕེལ།,"ldan lhan sangs rgyas chos   'phel",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ldan lhan sangs rgyas chos   'phel","ldan lhan sangs rgyas chos   'phel",NULL,NULL,NULL,NULL
10111,P7448,NULL,"bre sran",en,NULL,"bre sran",བྲེ་སྲན།,"bre sran",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bre sran","bre sran",NULL,NULL,NULL,NULL
10112,P7449,NULL,"tshe ring dpal 'byor",en,NULL,"tshe ring dpal 'byor",ཚེ་རིང་དཔལ་འབྱོར།,"tshe ring dpal 'byor",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshe ring dpal 'byor","tshe ring dpal 'byor",NULL,NULL,NULL,NULL
10113,P745,,"snang mdzad grub pa'i rdo rje",en,,"snang mdzad grub pa'i rdo rje",སྣང་མཛད་གྲུབ་པའི་རྡོ་རྗེ།,"snang mdzad grub pa'i rdo rje",1911,0,,NULL,1959,0,,NULL,M,"snang mdzad grub pa'i rdo rje","snang mdzad grub pa'i rdo rje",NULL,NULL,NULL,
