TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
2957,P1654,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,1058,0,,,1132,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
4297,P2585,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
6044,P3680,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
6093,P3724,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,1923,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
6211,P3832,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
6658,P4240,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
7317,P4840,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
8793,P6214,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,,0,,,F,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
12072,P9280,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,1835,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
12116,P9320,,shes rab 'od zer,bo-x-ewts,,shes rab 'od zer,,0,,,1735,0,,,M,,shes rab 'od zer,ཤེས་རབ་འོད་ཟེར།,,,
2597,P1321,,shes rab 'od,bo-x-ewts,,shes rab 'od,1057,0,,,1131,0,,,M,,shes rab 'od,ཤེས་རབ་འོད།,,,
7354,P4875,,shes rab 'od,bo-x-ewts,,shes rab 'od,,0,,,,0,,,M,,shes rab 'od,ཤེས་རབ་འོད།,,,
6659,P4241,,shes rab ye shes,bo-x-ewts,,shes rab ye shes,,0,,,,0,,,M,,shes rab ye shes,ཤེས་རབ་ཡེ་ཤེས།,,,
9066,P6473,,shes rab ye shes,bo-x-ewts,,shes rab ye shes,,0,,,1352,0,,,M,,shes rab ye shes,ཤེས་རབ་ཡེ་ཤེས།,,,
11454,P8712,,shes rab ye shes,bo-x-ewts,,shes rab ye shes,,0,,,,0,,,M,,shes rab ye shes,ཤེས་རབ་ཡེ་ཤེས།,,,
2317,P10722,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
2705,P1421,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
3164,P1840,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,1059,0,,,1131,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
3559,P1KG1684,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
3569,P1KG517,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
4797,P2DB26083,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
6364,P3971,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
7720,P5210,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
7859,P5344,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
10735,P8043,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
11788,P902,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
11808,P9038,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
11975,P919,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,1478,0,,,1542,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
12157,P9359,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,1978,0,,,,0,,,M,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
13762,P8LS13128,,shes rab rgya mtsho,bo-x-ewts,,shes rab rgya mtsho,,0,,,,0,,,,,shes rab rgya mtsho,ཤེས་རབ་རྒྱ་མཚོ།,,,
2765,P1477,,shes rab rgyan,bo-x-ewts,,shes rab rgyan,,0,,,,0,,,M,,shes rab rgyan,ཤེས་རབ་རྒྱན།,,,
6317,P3929,,shes rab rgyal po,bo-x-ewts,,shes rab rgyal po,,0,,,,0,,,M,,shes rab rgyal po,ཤེས་རབ་རྒྱལ་པོ།,,,
7416,P4930,,shes rab rgyal po,bo-x-ewts,,shes rab rgyal po,,0,,,,0,,,M,,shes rab rgyal po,ཤེས་རབ་རྒྱལ་པོ།,,,
1,P9767,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,1958,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
2493,P1228,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
2619,P1341,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
4381,P2660,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
6510,P4105,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
7407,P4922,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
7853,P5338,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
9768,P7124,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,1421,0,,,1473,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
10226,P7558,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
10398,P7719,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
12002,P9215,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
12714,P988,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,0,,,,0,,,M,,shes rab rgyal mtshan,ཤེས་རབ་རྒྱལ་མཚན།,,,
2068,P10496,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
2435,P1176,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,1711,0,,,1784,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
2689,P1406,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
5529,P3205,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
5550,P3224,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
5808,P3462,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
7020,P4570,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
7402,P4918,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
9608,P6976,,shes rab rdo rje,bo-x-ewts,,shes rab rdo rje,,0,,,,0,,,M,,shes rab rdo rje,ཤེས་རབ་རྡོ་རྗེ།,,,
10058,P7396,,shes rab rnam dag,bo-x-ewts,,shes rab rnam dag,,0,,,,0,,,M,,shes rab rnam dag,ཤེས་རབ་རྣམ་དག།,,,
7259,P4787,,shes rab rab gsal,bo-x-ewts,,shes rab rab gsal,,0,,,,0,,,M,,shes rab rab gsal,ཤེས་རབ་རབ་གསལ།,,,
6436,P4035,,shes rab ral gri,bo-x-ewts,,shes rab ral gri,,0,,,,0,,,M,,shes rab ral gri,ཤེས་རབ་རལ་གྲི།,,,
2192,P1061,,shes rab rin chen,bo-x-ewts,,shes rab rin chen,,0,,,,0,,,M,,shes rab rin chen,ཤེས་རབ་རིན་ཆེན།,,,
2195,P10612,,shes rab rin chen,bo-x-ewts,,shes rab rin chen,,0,,,,0,,,M,,shes rab rin chen,ཤེས་རབ་རིན་ཆེན།,,,
7360,P4880,,shes rab rin chen,bo-x-ewts,,shes rab rin chen,,0,,,,0,,,M,,shes rab rin chen,ཤེས་རབ་རིན་ཆེན།,,,
8356,P5800,,shes rab rin chen,bo-x-ewts,,shes rab rin chen,,0,,,,0,,,M,,shes rab rin chen,ཤེས་རབ་རིན་ཆེན།,,,
8593,P602,,shes rab lhun grub,bo-x-ewts,,shes rab lhun grub,1842,0,,,1902,0,,,M,,shes rab lhun grub,ཤེས་རབ་ལྷུན་གྲུབ།,,,
6660,P4242,,shes rab legs pa,bo-x-ewts,,shes rab legs pa,,0,,,,0,,,M,,shes rab legs pa,ཤེས་རབ་ལེགས་པ།,,,
6655,P4238,,shes rab skyabs,bo-x-ewts,,shes rab skyabs,,0,,,,0,,,M,,shes rab skyabs,ཤེས་རབ་སྐྱབས།,,,
5282,P2JM80,,shes rab skyid,bo-x-ewts,,shes rab skyid,,0,,,,0,,,F,,shes rab skyid,ཤེས་རབ་སྐྱིད།,,,
7985,P5461,,shes rab sgrol ma,bo-x-ewts,,shes rab sgrol ma,,0,,,,0,,,F,,shes rab sgrol ma,ཤེས་རབ་སྒྲོལ་མ།,,,
2157,P10578,,shes rab snying po,bo-x-ewts,,shes rab snying po,,0,,,,0,,,M,,shes rab snying po,ཤེས་རབ་སྙིང་པོ།,,,
639,P0RK1385,,shes rab smon,bo-x-ewts,,shes rab smon,,0,,,,0,,,M,,shes rab smon,ཤེས་རབ་སྨོན།,,,
2206,P10622,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,,0,,,,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
3811,P2139,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,1251,0,,,1315,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
4351,P2633,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,1371,0,,,1392,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
6988,P4541,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,,0,,,,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
9908,P7251,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,,0,,,,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
10936,P8235,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,,0,,,,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
10979,P8275,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,,0,,,,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
11503,P8758,,shes rab seng+ge,bo-x-ewts,,shes rab seng+ge,,0,,,,0,,,M,,shes rab seng+ge,ཤེས་རབ་སེངྒེ།,,,
2266,P10677,,shes rab,bo-x-ewts,,shes rab,,0,,,,0,,,M,,shes rab,ཤེས་རབ།,,,
2562,P1290,,shes rab,bo-x-ewts,,shes rab,,0,,,,0,,,M,,shes rab,ཤེས་རབ།,,,
2734,P1449,,shes rab,bo-x-ewts,,shes rab,,0,,,,0,,,M,,shes rab,ཤེས་རབ།,,,
6994,P4547,,shes rab,bo-x-ewts,,shes rab,,0,,,,0,,,M,,shes rab,ཤེས་རབ།,,,
7763,P5250,,shes rab,bo-x-ewts,,shes rab,,0,,,,0,,,M,,shes rab,ཤེས་རབ།,,,
10819,P8123,,shes rab,bo-x-ewts,,shes rab,,0,,,,0,,,M,,shes rab,ཤེས་རབ།,,,
866,P0RK1660,,shai bhara kun dga' sangs   rgyas,bo-x-ewts,,shai bhara kun dga' sangs   rgyas,,0,,,,0,,,M,,shai bhara kun dga' sangs   rgyas,ཤཻ་བྷར་ཀུན་དགའ་སངས་རྒྱས།,,,
651,P0RK1398,,sho tam shrI bha dra,bo-x-ewts,,sho tam shrI bha dra,,0,,,,0,,,M,,sho tam shrI bha dra,ཤོ་ཏམ་ཤྲཱི་བྷ་དྲ།,,,
1170,P0RK488,,shong nyi ma kha dro,bo-x-ewts,,shong nyi ma kha dro,,0,,,,0,,,M,,shong nyi ma kha dro,ཤོང་ཉི་མ་ཁ་དྲོ།,,,
12964,P3JM160,,shor bag mkhan po sher grags,bo-x-ewts,,shor bag mkhan po sher grags,,0,,,,0,,,,,shor bag mkhan po sher grags,ཤོར་བག་མཁན་པོ་ཤེར་གྲགས།,,,
905,P0RK1705,,saM ga shrI (saMghashrI),bo-x-ewts,,saM ga shrI (saMghashrI),,0,,,,0,,,M,,saM ga shrI (saMghashrI),སཾ་ག་ཤྲཱི ༼སཾགྷཤྲཱི༽།,,,
1098,P0RK373,,saM gha bha dra,bo-x-ewts,,saM gha bha dra,,0,,,,0,,,M,,saM gha bha dra,སཾ་གྷ་བྷ་དྲ།,,,
13044,P9955,,saM g+ha shrI,bo-x-ewts,,saM g+ha shrI,,0,,,,0,,,M,,saM g+ha shrI,སཾ་གྷ་ཤྲཱི།,,,
2073,P1050,,sa dbang bzang po,bo-x-ewts,,sa dbang bzang po,,0,,,,0,,,M,,sa dbang bzang po,ས་དབང་བཟང་པོ།,,,
7562,P5065,,sa dbang bzang po,bo-x-ewts,,sa dbang bzang po,,0,,,,0,,,M,,sa dbang bzang po,ས་དབང་བཟང་པོ།,,,
5580,P3252,,sa dhu pu tra,bo-x-ewts,,sa dhu pu tra,,0,,,,0,,,M,,sa dhu pu tra,ས་དྷུ་པུ་ཏྲ།,,,
11970,P9185,,sa bzang tshe brtan rnam rgyal,bo-x-ewts,,sa bzang tshe brtan rnam rgyal,,0,,,,0,,,M,,sa bzang tshe brtan rnam rgyal,ས་བཟང་ཚེ་བརྟན་རྣམ་རྒྱལ།,,,
7278,P4804,,sa mthar,bo-x-ewts,,sa mthar,,0,,,,0,,,M,,sa mthar,ས་མཐར།,,,
3767,P2098,,sa manta shrI,bo-x-ewts,,sa manta shrI,,0,,,,0,,,M,,sa manta shrI,ས་མནཏ་ཤྲཱི།,,,
1016,P0RK245,,sa 'dres pa (gomishra),bo-x-ewts,,sa 'dres pa (gomishra),,0,,,,0,,,M,,sa 'dres pa (gomishra),ས་འདྲེས་པ ༼གོམིཤྲ༽།,,,
938,P0RK1757,,sa ra he ra,bo-x-ewts,,sa ra he ra,,0,,,,0,,,M,,sa ra he ra,ས་ར་ཧེ་ར།,,,
765,P0RK1532,,sa li pa,bo-x-ewts,,sa li pa,,0,,,,0,,,M,,sa li pa,ས་ལི་པ།,,,
2865,P1568,,sa skya Drung chen,bo-x-ewts,,sa skya Drung chen,,0,,,,0,,,M,,sa skya Drung chen,ས་སྐྱ་ཌྲུང་ཆེན།,,,
825,P0RK1599,,sa skya dge slong dharmA gzi   brjid,bo-x-ewts,,sa skya dge slong dharmA gzi   brjid,,0,,,,0,,,M,,sa skya dge slong dharmA gzi   brjid,ས་སྐྱ་དགེ་སློང་དྷརྨཱ་གཟི་བརྗིད།,,,
7444,P4958,,sa skya sman grong pa,bo-x-ewts,,sa skya sman grong pa,,0,,,,0,,,M,,sa skya sman grong pa,ས་སྐྱ་སྨན་གྲོང་པ།,,,
12092,P93,,sa ston lha rin,bo-x-ewts,,sa ston lha rin,,0,,,,0,,,M,,sa ston lha rin,ས་སྟོན་ལྷ་རིན།,,,
13021,P3JM99,,skya bza' tshe sgron,bo-x-ewts,,skya bza' tshe sgron,,0,,,,0,,,,,skya bza' tshe sgron,སྐྱ་བཟའ་ཚེ་སྒྲོན།,,,
5086,P2JM366,,skya mo sman lha,bo-x-ewts,,skya mo sman lha,,0,,,,0,,,,,skya mo sman lha,སྐྱ་མོ་སྨན་ལྷ།,,,
6740,P4314,,skya rgyal chos skyid,bo-x-ewts,,skya rgyal chos skyid,,0,,,,0,,,F,,skya rgyal chos skyid,སྐྱ་རྒྱལ་ཆོས་སྐྱིད།,,,
3429,P1GS136659,,skya rgyal dbang po,bo-x-ewts,,skya rgyal dbang po,,0,,,,0,,,,,skya rgyal dbang po,སྐྱ་རྒྱལ་དབང་པོ།,,,
8865,P6287,,skya rengs dpal lo,bo-x-ewts,,skya rengs dpal lo,,0,,,,0,,,M,,skya rengs dpal lo,སྐྱ་རེངས་དཔལ་ལོ།,,,
6270,P3886,,skya shod pa,bo-x-ewts,,skya shod pa,,0,,,,0,,,M,,skya shod pa,སྐྱ་ཤོད་པ།,,,
1917,P10358,,skya se rtogs ldan,bo-x-ewts,,skya se rtogs ldan,,0,,,,0,,,M,,skya se rtogs ldan,སྐྱ་སེ་རྟོགས་ལྡན།,,,
60,P00EGS1017116,,skyang rtse sprul sku skye brgyud,bo-x-ewts,,skyang rtse sprul sku skye brgyud,,0,,,,0,,,,,skyang rtse sprul sku skye brgyud,སྐྱང་རྩེ་སྤྲུལ་སྐུ་སྐྱེ་བརྒྱུད།,,,
139,P00EGS1017976,,skyab be,bo-x-ewts,,skyab be,,0,,,,0,,,,,skyab be,སྐྱབ་བེ།,,,
4154,P2451,,skyabs grol,bo-x-ewts,,skyabs grol,,0,,,,0,,,M,,skyabs grol,སྐྱབས་གྲོལ།,,,
10021,P7361,,skyabs te,bo-x-ewts,,skyabs te,1949,0,,,,0,,,M,,skyabs te,སྐྱབས་ཏེ།,,,
3973,P2286,,skyabs mchog dpal bzang,bo-x-ewts,,skyabs mchog dpal bzang,,0,,,,0,,,M,,skyabs mchog dpal bzang,སྐྱབས་མཆོག་དཔལ་བཟང།,,,
7406,P4921,,skyabs mchog dpal bzang,bo-x-ewts,,skyabs mchog dpal bzang,,0,,,,0,,,M,,skyabs mchog dpal bzang,སྐྱབས་མཆོག་དཔལ་བཟང།,,,
6113,P3742,,skyabs mchog dpal,bo-x-ewts,,skyabs mchog dpal,,0,,,,0,,,M,,skyabs mchog dpal,སྐྱབས་མཆོག་དཔལ།,,,
7283,P4809,,skyabs 'bum,bo-x-ewts,,skyabs 'bum,,0,,,,0,,,M,,skyabs 'bum,སྐྱབས་འབུམ།,,,
7926,P5408,,skyabs rgyal,bo-x-ewts,,skyabs rgyal,,0,,,,0,,,M,,skyabs rgyal,སྐྱབས་རྒྱལ།,,,
1697,P10157,,skyi chu ba,bo-x-ewts,,skyi chu ba,,0,,,,0,,,M,,skyi chu ba,སྐྱི་ཆུ་བ།,,,
6298,P3910,,skyi mkhar 'jug,bo-x-ewts,,skyi mkhar 'jug,,0,,,,0,,,M,,skyi mkhar 'jug,སྐྱི་མཁར་འཇུག།,,,
1724,P10181,,skyi 'bar ba,bo-x-ewts,,skyi 'bar ba,,0,,,,0,,,M,,skyi 'bar ba,སྐྱི་འབར་བ།,,,
2464,P1201,,skyi rams pa,bo-x-ewts,,skyi rams pa,,0,,,,0,,,M,,skyi rams pa,སྐྱི་རམས་པ།,,,
2692,P141,,skyi ston 'jam dbyangs,bo-x-ewts,,skyi ston 'jam dbyangs,,0,,,,0,,,M,,skyi ston 'jam dbyangs,སྐྱི་སྟོན་འཇམ་དབྱངས།,,,
1453,P0RK891,,skyi ston ru zhang,bo-x-ewts,,skyi ston ru zhang,,0,,,,0,,,M,,skyi ston ru zhang,སྐྱི་སྟོན་རུ་ཞང།,,,
12783,P3JM18,,skyid ko ma,bo-x-ewts,,skyid ko ma,,0,,,,0,,,,,skyid ko ma,སྐྱིད་ཀོ་མ།,,,
2911,P1610,,skyid ko,bo-x-ewts,,skyid ko,,0,,,,0,,,M,,skyid ko,སྐྱིད་ཀོ།,,,
7765,P5252,,skyid g.yang sa,bo-x-ewts,,skyid g.yang sa,,0,,,,0,,,M,,skyid g.yang sa,སྐྱིད་གཡང་ས།,,,
12729,P9895,,skyid thang blo bzang rnam   rgyal,bo-x-ewts,,skyid thang blo bzang rnam   rgyal,,0,,,,0,,,M,,skyid thang blo bzang rnam   rgyal,སྐྱིད་ཐང་བློ་བཟང་རྣམ་རྒྱལ།,,,
6965,P4520,,skyid de,bo-x-ewts,,skyid de,,0,,,,0,,,M,,skyid de,སྐྱིད་དེ།,,,
2353,P1101,,skyid mtsho,bo-x-ewts,,skyid mtsho,,0,,,,0,,,F,,skyid mtsho,སྐྱིད་མཚོ།,,,
3741,P2074,,skyid mo dkar,bo-x-ewts,,skyid mo dkar,,0,,,,0,,,F,,skyid mo dkar,སྐྱིད་མོ་དཀར།,,,
2347,P1097,,skyid ri,bo-x-ewts,,skyid ri,,0,,,,0,,,F,,skyid ri,སྐྱིད་རི།,,,
3848,P2173,,skyid lde nyi ma mgon,bo-x-ewts,,skyid lde nyi ma mgon,,0,,,,0,,,M,,skyid lde nyi ma mgon,སྐྱིད་ལྡེ་ཉི་མ་མགོན།,,,
5011,P2JM298,,skye chen rang grol,bo-x-ewts,,skye chen rang grol,,0,,,,0,,,,,skye chen rang grol,སྐྱེ་ཆེན་རང་གྲོལ།,,,
5445,P3128,,skye dgu kun dga' 'tsho ba   bzang po,bo-x-ewts,,skye dgu kun dga' 'tsho ba   bzang po,,0,,,,0,,,M,,skye dgu kun dga' 'tsho ba   bzang po,སྐྱེ་དགུ་ཀུན་དགའ་འཚོ་བ་བཟང་པོ།,,,
843,P0RK1615,,skye mdo jo gdan,bo-x-ewts,,skye mdo jo gdan,,0,,,,0,,,M,,skye mdo jo gdan,སྐྱེ་མདོ་ཇོ་གདན།,,,
1948,P10386,,skye lung sprul sku'i skye   brgyud,bo-x-ewts,,skye lung sprul sku'i skye   brgyud,,0,,,,0,,,M,,skye lung sprul sku'i skye   brgyud,སྐྱེ་ལུང་སྤྲུལ་སྐུའི་སྐྱེ་བརྒྱུད།,,,
1485,P0RK922,,skyes mchog rgyal mtshan,bo-x-ewts,,skyes mchog rgyal mtshan,,0,,,,0,,,M,,skyes mchog rgyal mtshan,སྐྱེས་མཆོག་རྒྱལ་མཚན།,,,
3527,P1KG1359,,skyes sar klu sgrub,bo-x-ewts,,skyes sar klu sgrub,,0,,,,0,,,M,,skyes sar klu sgrub,སྐྱེས་སར་ཀླུ་སྒྲུབ།,,,
612,P0RK1353,,skyo ban mthu chen,bo-x-ewts,,skyo ban mthu chen,,0,,,,0,,,M,,skyo ban mthu chen,སྐྱོ་བན་མཐུ་ཆེན།,,,
378,P0RK1086,,skyo ston sku mched,bo-x-ewts,,skyo ston sku mched,,0,,,,0,,,M,,skyo ston sku mched,སྐྱོ་སྟོན་སྐུ་མཆེད།,,,
2457,P1196,,skar ma,bo-x-ewts,,skar ma,,0,,,,0,,,M,,skar ma,སྐར་མ།,,,
12919,P3JM115,,skra dge bshes thub bstan,bo-x-ewts,,skra dge bshes thub bstan,,0,,,,0,,,,,skra dge bshes thub bstan,སྐྲ་དགེ་བཤེས་ཐུབ་བསྟན།,,,
8876,P6297,,skal klu rgyal,bo-x-ewts,,skal klu rgyal,,0,,,,0,,,M,,skal klu rgyal,སྐལ་ཀླུ་རྒྱལ།,,,
11079,P8368,,skal chos,bo-x-ewts,,skal chos,,0,,,,0,,,M,,skal chos,སྐལ་ཆོས།,,,
368,P0RK1073,,skal ba bzang po (subhaga?),bo-x-ewts,,skal ba bzang po (subhaga?),,0,,,,0,,,M,,skal ba bzang po (subhaga?),སྐལ་བ་བཟང་པོ ༼སུབྷག྄༽།,,,
2583,P1309,,skal ba bzang po,bo-x-ewts,,skal ba bzang po,,0,,,,0,,,M,,skal ba bzang po,སྐལ་བ་བཟང་པོ།,,,
10705,P8015,,"skal bzang, nang chen 'brong   stod",bo-x-ewts,,"skal bzang, nang chen 'brong   stod",1931,0,,,,0,,,M,,"skal bzang, nang chen 'brong   stod","སྐལ་བཟང,་ནང་ཆེན་འབྲོང་སྟོད།",,,
3388,P1CZ838,,skal bzang g.yu sgron,bo-x-ewts,,skal bzang g.yu sgron,,0,,,,0,,,F,,skal bzang g.yu sgron,སྐལ་བཟང་གཡུ་སྒྲོན།,,,
7680,P5173,,skal bzang grags pa rgya mtsho,bo-x-ewts,,skal bzang grags pa rgya mtsho,1880,0,,,1923,0,,,M,,skal bzang grags pa rgya mtsho,སྐལ་བཟང་གྲགས་པ་རྒྱ་མཚོ།,,,
5493,P3173,,skal bzang grags pa,bo-x-ewts,,skal bzang grags pa,,0,,,,0,,,M,,skal bzang grags pa,སྐལ་བཟང་གྲགས་པ།,,,
13609,P8LS13332,,skal bzang ngag dbang rgya mtsho,bo-x-ewts,,skal bzang ngag dbang rgya mtsho,,0,,73,,0,,,,,skal bzang ngag dbang rgya mtsho,སྐལ་བཟང་ངག་དབང་རྒྱ་མཚོ།,,,
7789,P5276,,skal bzang chos kyi rgya mtsho   bsod nams dbang po,bo-x-ewts,,skal bzang chos kyi rgya mtsho   bsod nams dbang po,,0,,,,0,,,M,,skal bzang chos kyi rgya mtsho   bsod nams dbang po,སྐལ་བཟང་ཆོས་ཀྱི་རྒྱ་མཚོ་བསོད་ནམས་དབང་པོ།,,,
