TOL ID,TBRC RID,Primary title,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,HAR URL,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
13167,P1PD102748,Tongkhor,Lobzang Dogyu Yeshe,stong 'khor,blo bzang mdo rgyud ye shes,བློ་བཟང་མདོ་རྒྱུད་ཡེ་ཤེས།,1806,0,,NULL,1852,0,,NULL,M,,"The Seventh Tongkhor, Lobzang Dogyu Yeshe",stong 'khor 07 blo bzang mdo rgyud ye shes,7,NULL
13168,P1PD96458,Kirti,Lobzang Jamyang,kirti,blo bzang 'jam dbyangs,བློ་བཟང་འཇམ་དབྱངས།,1656,0,,NULL,1708,0,,NULL,M,,"The Fourth Kirti, Lobzang Jamyang",kirti 04 blo bzang 'jam dbyangs,4,NULL
13169,P3AG60,,Sonam Tseten,,bsod nams tshe brtan,བསོད་ནམས་ཚེ་བརྟན།,NULL,0,,69,NULL,0,,NULL,M,,Sonam Tseten,bsod nams tshe brtan,NULL,NULL
13170,p3ag61,,Tashi Wozer,,bkra shis 'od zer,བཀྲ་ཤིས་འོད་ཟེར།,NULL,0,,66,NULL,0,,NULL,M,,Tashi Wozer,bkra shis 'od zer,NULL,NULL
13171,P3AG62,Tongkhor,Lobzang Tubten Jigme Tsultrim Gyatso,stong 'khor,blo bzang thub bstan 'jigs med tshul khrims rgya mtsho,བློ་བཟང་ལྷུན་གྲུབ་འཇིགས་མེད་རྒྱ་མཚོ།,1896,0,,NULL,1934,0,1946,NULL,M,,"The Ninth Tongkhor, Lobzang Tubten Jigme Tsultrim Gyatso",stong 'khor 09 blo bzang thub bstan 'jigs med tshul khrims rgya mtsho,9,NULL
13173,P1KG4775,Tongkhor,Jampel Gendun Gyatso,stong 'khor,jam dpal dge 'dun rgya mtsho,འཇམ་དཔལ་དགེ་འདུན་རྒྱ་མཚོ།,1754,0,,NULL,1803,0,,NULL,M,,"The Sixth Tongkhor, Jampel Gendun Gyatso",stong 'khor 06 'jam dpal dge 'dun rgya mtsho,6,NULL
13174,P11MS154,,Bondrong Tenpa Wozer,,bon grong bstan pa 'od zer,བོན་གྲོང་བསྟན་པ་འོད་ཟེར།,NULL,0,,NULL,1632,1,,NULL,M,,Bondrong Tenpa Wozer,bon grong bstan pa 'od zer,NULL,NULL
13175,P8LS12690,Amdo Zhamar,Ngawang Trinle Pelzang,a mdo zhwa dmar,ngag dbang 'phrin las dpal bzang,ངག་དབང་འཕྲིན་ལས་དཔལ་བཟང།,1775,1,,72,1806,0,,74,M,,"The Second Amdo Zhamar, Ngawang Trinle Pelzang",a mdo zhwa dmar 02 ngag dbang 'phrin las dpal bzang,2,NULL
13176,P8LS12691,Amdo Zhamar,Lobzang Shedrub Tendzin Gyatso,a mdo zhwa dmar,blo bzang bshad sgrub bstan 'dzin rgya mtsho,བློ་བཟང་བཤད་སྒྲུབ་བསྟན་འཛིན་རྒྱ་མཚོ།,1914,0,,NULL,1952,0,,NULL,M,,"The Fifth Amdo Zhamar, Lobzang Shedrub Tendzin Gyatso",a mdo zhwa dmar 05 blo bzang bshad sgrub bstan 'dzin rgya mtsho,5,NULL
13177,P8LS12692,Amdo Zhamar,Lobzang Jigme Tendzin Gyatso,a mdo zhwa dmar,blo bzang 'jigs med bstan 'dzin rgya mtsho,བློ་བཟང་འཇིགས་མེད་བསྟན་འཛིན་རྒྱ་མཚོ།,1953,0,,NULL,1987,0,,NULL,M,,"The Sixth Amdo Zhamar, Lobzang Jigme Tendzin Gyatso",a mdo zhwa dmar 06 blo bzang 'jigs med bstan 'dzin rgya mtsho,6,NULL
13178,P10MS14637,,Tubten Lungrik Gyatso,,thub bstan lung rigs rgya mtsho,ཐུབ་བསྟན་ལུང་རིགས་རྒྱ་མཚོ།,1939,1,,NULL,1959,0,,NULL,M,,Tubten Lungrik Gyatso,thub bstan lung rigs rgya mtsho,NULL,NULL
13179,P8LS12079,Taktser,Lobzang Khedrub Nyima,stag mtsher,blo bzang mkhas grub nyi ma,བློ་བཟང་མཁས་གྲུབ་ཉི་མ།,NULL,0,,73,NULL,0,,73,M,,"The Third Taktser, Lobzang Khedrub Nyima",stag mtsher 03 blo bzang mkhas grub nyi ma,3,NULL
13180,P8LS12772,Taktser,Name Unknown,stag mtsher,mtshan ma gsal ba,མཚན་མ་གསལ་བ།,1832,1,,NULL,1856,1,,NULL,M,,"The Fourth Taktser, Name Unknown",stag mtsher 04 mtshan ma gsal ba,4,NULL
13181,P8LS12401,,Tubten Tsultrim Gyatso,,thub bstan tshul khrims rgya mtsho,ཐུབ་བསྟན་ཚུལ་ཁྲིམས་རྒྱ་མཚོ།,NULL,0,,73,NULL,0,,77,M,,Tubten Tsultrim Gyatso,thub bstan tshul khrims rgya mtsho,NULL,NULL
13182,P8LS12002,,Lobpon Galeb,,slob dpon sga leb,སློབ་དཔོན་སྒ་ལེབ།,NULL,0,,54,NULL,0,,55,M,,Lobpon Galeb,slob dpon sga leb,NULL,NULL
13183,P8LS12003,,Takleb Jangchub Gyeltsen,,stag leb byang chub rgyal tshan,སྟག་ལེབ་བྱང་ཆུབ་རྒྱལ་ཚན།,NULL,0,,NULL,NULL,0,,NULL,M,,Takleb Jangchub Gyeltsen,stag leb byang chub rgyal tshan,NULL,NULL
13186,P10MS14669,,Pema Trinle,,pad+ma 'phrin las,པདྨ་འཕྲིན་ལས།,1874,0,,NULL,1950,0,,NULL,F,,Pema Trinle,pad+ma 'phrin las,NULL,NULL
13187,P10MS14671,Derge Queen,Tsewang Lhamo,sde dge rgyal mo,tshe dbang lha mo,ཚེ་དབང་ལྷ་མོ།,NULL,0,,NULL,1812,0,,NULL,F,,Derge Queen Tsewang Lhamo,sde dge rgyal mo tshe dbang lha mo,NULL,NULL
13188,P10MS14670,,Gyelse Tsewang Gyurme,,rgyal sras tshe dbang 'gyur med,རྒྱལ་སྲས་ཚེ་དབང་འགྱུར་མེད།,NULL,0,,75,NULL,0,,NULL,M,,Gyelse Tsewang Gyurme,rgyal sras tshe dbang 'gyur med,NULL,NULL
13189,P8LS12707,Dorje Drak Rigdzin,Kelzang Pema Wanggyel,rdo rje brag rig 'dzin,skal bzang pad+ma dbang rgyal,སྐལ་བཟང་པདྨ་དབང་རྒྱལ།,1848,0,,NULL,1880,0,,NULL,M,,"The Eighth Dorje Drak Rigdzin, Kelzang Pema Wanggyel",rdo rje brag rig 'dzin 08 skal bzang pad+ma dbang rgyal,8,NULL
13190,P8LS12706,Dorje Drak Rigdzin,Ngawang Jampel Mingyur Lhundrub Dorje,rdo rje brag rig 'dzin,ngag dbang 'jam dpal mi 'gyur lhun grub rdo rje,ངག་དབང་འཇམ་དཔལ་མི་འགྱུར་ལྷུན་གྲུབ་རྡོ་རྗེ།,1810,0,,NULL,1844,0,,NULL,M,,"The Seventh Dorje Drak Rigdzin, Ngawang Jampel Mingyur Lhundrub Dorje",rdo rje brag rig 'dzin 07 ngag dbang 'jam dpal mi 'gyur lhun grub rdo rje,7,NULL
13191,P8LS12705,Dorje Drak Rigdzin,Kunzang Gyurme Lhundrub,rdo rje brag rig 'dzin,kun bzang 'gyur med lhun grub,ཀུན་བཟང་འགྱུར་མེད་ལྷུན་གྲུབ།,1775,1,,NULL,1810,1,,NULL,M,,"The Sixth Dorje Drak Rigdzin, Kunzang Gyurme Lhundrub",rdo rje brag rig 'dzin 06 kun bzang 'gyur med lhun grub,6,NULL
13195,P8LS12001,,Drakpa Rinchen,,grags pa rin chen,གྲགས་པ་རིན་ཆེན།,NULL,0,,54,NULL,0,,55,M,,Drakpa Rinchen,grags pa rin chen,NULL,NULL
13196,P10MS14674,,Sonam Peldren,,bsod nam dpal 'dren/,བསོད་ནམ་དཔལ་འདྲེན༎,1268,0,1328,NULL,1312,0,1372,NULL,F,,Sonam Peldren,bsod nam dpal 'dren/,NULL,NULL
13197,P10MS14675,,Chowang Dorje Dzinpa,,chos dbang rdo rje 'dzin pa,ཆོས་དབང་རྡོ་རྗེ་འཛིན་པ།,NULL,0,,68,NULL,0,,69,M,,Chowang Dorje Dzinpa,chos dbang rdo rje 'dzin pa,NULL,NULL
13198,P10MS16952,,Takdra Lukong,,stag sgra klu khong,སྟག་སྒྲ་ཀླུ་ཁོང།,NULL,0,,NULL,782,0,,NULL,M,,Takdra Lukong,stag sgra klu khong,NULL,NULL
13199,P2CZ7866,,Nyima Gyeltsen,,nyi ma rgyal mtshan,ཉི་མ་རྒྱལ་མཚན།,1225,0,,NULL,1305,0,,NULL,M,,Nyima Gyeltsen,nyi ma rgyal mtshan,NULL,NULL
13201,P8LS13152,Maṇipa,Lobzang Gyatso,ma Ni pa,blo bzang chos rgya mtsho,བློ་བཟང་ཆོས་རྒྱ་མཚོ།,1851,0,,NULL,1896,0,,NULL,M,,"The Fourth Maṇipa, Lobzang Gyatso",ma Ni pa 04 blo bzang chos rgya mtsho,4,NULL
13202,P8LS13149,Maṇipa,Lobzang Khechok,ma Ni pa,blo bzang mkhas mchog,བློ་བཟང་མཁས་མཆོག།,1719,0,,NULL,1791,0,,NULL,M,,"The Second Maṇipa, Lobzang Khechok",ma Ni pa 02 blo bzang mkhas mchog,2,NULL
13203,P8LS13151,Maṇipa,Gendun Konchok Lobzang Tendzin,ma Ni pa,dge 'dun dkon mchog blo bzang bstan 'dzin,དགེ་འདུན་དཀོན་མཆོག་བློ་བཟང་བསྟན་འཛིན།,1796,0,,NULL,1851,0,,NULL,M,,"The Third Maṇipa, Gendun Konchok Lobzang Tendzin",ma Ni pa 03 dge 'dun dkon mchog blo bzang bstan 'dzin,3,NULL
13204,P8LS12196,Pema Vajra,Demchok Dorje,pad+ma ba dz+ra,bde mchog rdo rje,བདེ་མཆོག་རྡོ་རྗེ།,1898,0,,NULL,1940,0,1932,NULL,M,,"The Second Pema Vajra, Demchok Dorje",pad+ma ba dz+ra 02 bde mchog rdo rje,2,NULL
13205,P2CZ7891,Samding Dorje Pakmo,Chokyi Dronma,bsam sdings rdo rje phag mo,chos kyi sgron ma,ཆོས་ཀྱི་སྒྲོན་མ།,1422,0,,NULL,1455,0,1467,NULL,F,,"The First Samding Dorje Pakmo, Chokyi Dronma",bsam sdings rdo rje phag mo 01 chos kyi sgron ma,1,NULL
13206,P8LS12641,Samding Dorje Pakmo,Kunga Zangmo,bsam sdings rdo rje phag mo,kun dga' bzang mo,ཀུན་དགའ་བཟང་མོ།,1459,0,,NULL,1502,0,,NULL,F,,"The Second Samding Dorje Pakmo, Kunga Zangmo",bsam sdings rdo rje phag mo 02 kun dga' bzang mo,2,NULL
13217,P8LS15288,,Ngawang Rinchen,,ngag dbang rin chen,ངག་དབང་རིན་ཆེན།,NULL,0,,65,NULL,0,,69,M,,Ngawang Rinchen,ngag dbang rin chen,NULL,NULL
13220,P11MS155,,Tagu Nyima Gyeltsen,,sta gu nyi ma rgyal mtshan,སྟ་གུ་ཉི་མ་རྒྱལ་མཚན།,NULL,0,,65,NULL,0,,NULL,M,,Tagu Nyima Gyeltsen,sta gu nyi ma rgyal mtshan,NULL,NULL
13221,P11MS156,,Dampa Lodro Gyeltsen,,dam pa blo gros rgyal mtshan,དམ་པ་བློ་གྲོས་རྒྱལ་མཚན།,NULL,0,,65,NULL,0,,NULL,M,,Dampa Lodro Gyeltsen,dam pa blo gros rgyal mtshan,NULL,NULL
13222,P11MS157,,Yungdrung Yeshe,,g.yung drung ye shes,གཡུང་དྲུང་ཡེ་ཤེས།,NULL,0,,65,NULL,0,,NULL,M,,Yungdrung Yeshe,g.yung drung ye shes,NULL,NULL
13225,P11MS158,,Tokden Yungdrung Gyeltsen,,rtogs ldan g.yung drung rgyal mtshan,རྟོགས་ལྡན་གཡུང་དྲུང་རྒྱལ་མཚན།,NULL,0,,68,NULL,0,,71,M,,Tokden Yungdrung Gyeltsen,rtogs ldan g.yung drung rgyal mtshan,NULL,NULL
13226,P2LS162,,Kunga Tendzin,,kun dga' bstan 'dzin,ཀུན་དགའ་བསྟན་འཛིན།,1725,0,,70,1773,0,,NULL,M,,Kunga Tendzin,kun dga' bstan 'dzin,NULL,NULL
13227,P11MS246,Simda Dzogchen Tulku,Gyurme Pema Tekchok,srib mda' rdzogs chen sprul sku,gyur med pad+ma theg mchog,འགྱུར་མེད་པདྨ་ཐེག་མཆོག།,1890,0,,NULL,1963,0,,NULL,M,,"The Fifth Simda Dzogchen Tulku, Gyurme Pema Tekchok",srib mda' rdzogs chen sprul sku 05 'gyur med pad+ma theg mchog,5,NULL
13228,P11MS244,Simda Dzogchen Tulku,Gyurme Tekchok Tenpa Namgyel,srib mda' rdzogs chen sprul sku,gyur med theg mchog bstan pa rnam rgyal,འགྱུར་མེད་ཐེག་མཆོག་བསྟན་པ་རྣམ་རྒྱལ།,1786,0,,NULL,1839,0,,NULL,M,,"The Third Simda Dzogchen Tulku, Gyurme Tekchok Tenpa Namgyel",srib mda' rdzogs chen sprul sku 03 'gyur med theg mchog bstan pa rnam rgyal,3,NULL
13229,P11MS245,Simda Dzogchen Tulku,Gyurme Sizhi Puntsok,srib mda' rdzogs chen sprul sku,gyur med srid zhi phun 'tshogs,འགྱུར་མེད་སྲིད་ཞི་ཕུན་འཚོགས།,1840,0,,NULL,1890,0,,NULL,M,,"The Fourth Simda Dzogchen Tulku, Gyurme Sizhi Puntsok",srib mda' rdzogs chen sprul sku 04 'gyur med srid zhi phun 'tshogs,4,NULL
13230,P2CN11094,,Jangchub Lingpa,,byang chub gling pa,བྱང་ཆུབ་གླིང་པ།,NULL,0,,50,NULL,0,,51,M,,Jangchub Lingpa,byang chub gling pa,NULL,NULL
13231,P8LS13544,,Rinchen Gyelpo,,rin chen rgyal po,རིན་ཆེན་རྒྱལ་པོ།,1200,0,,49,NULL,0,,NULL,M,,Rinchen Gyelpo,rin chen rgyal po,NULL,NULL
13232,P2CZ7941,,Pelchen Ngepuwa,,dpal chen ngad phu ba,དཔལ་ཆེན་ངད་ཕུ་བ།,NULL,0,,45,NULL,0,,49,M,,Pelchen Ngepuwa,dpal chen ngad phu ba,NULL,NULL
13233,P11MS248,,Chennga Namtsowa,,spyan snga gnam mtsho ba,སྤྱན་སྔ་གནམ་མཚོ་བ།,NULL,0,,45,NULL,0,,49,M,,Chennga Namtsowa,spyan snga gnam mtsho ba,NULL,NULL
13234,P11MS255,,Lobpon Tsangpa Jamseng,,slob dpon gtsang pa 'jam seng,སློབ་དཔོན་གཙང་པ་འཇམ་སེང།,NULL,0,,NULL,NULL,0,,NULL,M,,Lobpon Tsangpa Jamseng,slob dpon gtsang pa 'jam seng,NULL,NULL
13235,P11MS253,,Lama Orgyen,,bla ma o rgyan,བླ་མ་ཨོ་རྒྱན།,NULL,0,,NULL,1313,0,,NULL,M,,Lama Orgyen,bla ma o rgyan,NULL,NULL
13236,P11MS254,,Pa Rinpoche,,pha rin po che,ཕ་རིན་པོ་ཆེ།,1222,0,,NULL,1292,0,,NULL,M,,Pa Rinpoche,pha rin po che,NULL,NULL
13237,P11MS249,,Chennga Rinchen Zangpo,,spyan snga rin chen bzang po,སྤྱན་སྔ་རིན་ཆེན་བཟང་པོ།,1168,0,,NULL,NULL,0,,NULL,M,,Chennga Rinchen Zangpo,spyan snga rin chen bzang po,NULL,NULL
13238,P11MS250,,Dordzin Gowoche,,rdor 'dzin mgo bo che,རྡོར་འཛིན་མགོ་བོ་ཆེ།,NULL,0,,45,NULL,0,,49,M,,Dordzin Gowoche,rdor 'dzin mgo bo che,NULL,NULL
13239,P11MS251,,Gejong Tashi Bum,,dge sbyong bkra shis 'bum,དགེ་སྦྱོང་བཀྲ་ཤིས་འབུམ།,NULL,0,,45,NULL,0,,49,M,,Gejong Tashi Bum,dge sbyong bkra shis 'bum,NULL,NULL
13240,P11MS252,,Geshe Yakru Peldrak,,dge bshes g.yag ru dpal grags,དགེ་བཤེས་གཡག་རུ་དཔལ་གྲགས།,NULL,0,,45,NULL,0,,49,M,,Geshe Yakru Peldrak,dge bshes g.yag ru dpal grags,NULL,NULL
13241,P11MS256,,Nub Lotsāwa Yonten Drak,,snubs lo tsA ba yon tan grags,སྣུབས་ལོ་ཙཱ་བ་ཡོན་ཏན་གྲགས།,1175,0,,48,1200,0,,49,M,,Nub Lotsāwa Yonten Drak,snubs lo tsA ba yon tan grags,NULL,NULL
13242,P11MS257,,Rinchen Jangchub,,rin chen byang chub,རིན་ཆེན་བྱང་ཆུབ།,NULL,0,,45,NULL,0,,49,M,,Rinchen Jangchub,rin chen byang chub,NULL,NULL
13246,P8LS13100,,Jamyang Kunzang Tubten Chokyi Gyeltsen,,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,འཇམ་དབྱངས་ཀུན་བཟང་ཐུབ་བསྟན་ཆོས་ཀྱི་རྒྱལ་མཚན།,1903,0,,NULL,1960,0,,NULL,M,,Jamyang Kunzang Tubten Chokyi Gyeltsen,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,NULL,NULL
13248,P1KG4182,,Ngawang Khedrub Gyatso,,ngag dbang mkhas grub rgya mtsho,ངག་དབང་མཁས་གྲུབ་རྒྱ་མཚོ།,1917,1,,NULL,1969,0,,NULL,M,,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,NULL,NULL
13249,P8LS13102,,Jampa Namkha Kunzang Tenpai Gyeltsen,,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,བྱམས་པ་ནམ་མཁའ་ཀུན་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,1907,0,,NULL,1940,0,,NULL,M,,Jampa Namkha Kunzang Tenpai Gyeltsen,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,NULL,NULL
13404,P8LS4319,,Namkha Pelwa,,nam mkha' dpal ba,ནམ་མཁའ་དཔལ་བ།,NULL,0,,NULL,NULL,0,,NULL,M,,Namkha Pelwa,nam mkha' dpal ba,NULL,NULL
13423,P8LS12199,,Miyowa Zhonnu Lodro,,mi g.yo ba gzhon nu blo gros,མི་གཡོ་བ་གཞོན་ནུ་བློ་གྲོས།,1497,0,,NULL,1564,0,,NULL,M,,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,NULL,NULL
13425,P2LS150,,Kontse Tsewang Dondrub,,dkon rtse tse dbang don grub,དཀོན་རྩེ་ཙེ་དབང་དོན་གྲུབ།,1809,0,,NULL,NULL,0,,NULL,M,,Kontse Tsewang Dondrub,dkon rtse tse dbang don grub,NULL,NULL
13426,P2LS153,,Lobzang Nyendrak,,blo bzang snyan grags,བློ་བཟང་སྙན་གྲགས།,NULL,0,,NULL,1824,0,,NULL,M,,Lobzang Nyendrak,blo bzang snyan grags,NULL,NULL
13427,P2LS179,,Puntsok Tsewang,,phun tshogs tshe dbang,ཕུན་ཚོགས་ཚེ་དབང།,NULL,0,,NULL,1865,0,,NULL,M,,Puntsok Tsewang,phun tshogs tshe dbang,NULL,NULL
13428,P2LS172,,Sonam Dargye,,bsod nams dar rgyas,བསོད་ནམས་དར་རྒྱས།,NULL,1,,NULL,1758,0,,NULL,M,,Sonam Dargye,bsod nams dar rgyas,NULL,NULL
13429,P1AG1,,Chennga Darma Tsultrim,,spyan snga dar ma tshul khrims,སྤྱན་སྔ་དར་མ་ཚུལ་ཁྲིམས།,NULL,0,,45,NULL,0,,49,M,,Chennga Darma Tsultrim,spyan snga dar ma tshul khrims,NULL,NULL
13430,P1AG3,,Chennga Rinchen Jungne,,spyan snga rin chen 'byung gnas,སྤྱན་སྔ་རིན་ཆེན་འབྱུང་གནས།,NULL,0,,45,NULL,0,,49,M,,Chennga Rinchen Jungne,spyan snga rin chen 'byung gnas,NULL,NULL
13431,P1AG4,,Choje Gangpa Rinchen Wozer,,chos rje sgang pa rin chen 'od zer,ཆོས་རྗེ་སྒང་པ་རིན་ཆེན་འོད་ཟེར།,1175,0,1165,NULL,1249,0,,NULL,M,,Choje Gangpa Rinchen Wozer,chos rje sgang pa rin chen 'od zer,NULL,NULL
13432,P1AG5,,Choje Tsadrelwa,,chos rje rtsa bral ba,ཆོས་རྗེ་རྩ་བྲལ་བ།,11,0,,45,1200,0,,49,M,,Choje Tsadrelwa,chos rje rtsa bral ba,NULL,NULL
13433,P1AG6,,Dordzin Sonam Gyatso,,rdor 'dzin bsod nams rgya mtsho,རྡོར་འཛིན་བསོད་ནམས་རྒྱ་མཚོ།,11,0,,45,1200,0,,49,M,,Dordzin Sonam Gyatso,rdor 'dzin bsod nams rgya mtsho,NULL,NULL
13434,P1AG7,,Zhonnu Rinchen,,gzhon nu rin chen,གཞོན་ནུ་རིན་ཆེན།,1192,0,,NULL,1259,0,,NULL,M,,Zhonnu Rinchen,gzhon nu rin chen,NULL,NULL
13435,P1AG8,,Drubtob Tsangzhikpa,,grub thob gtsang zhig pa,གྲུབ་ཐོབ་གཙང་ཞིག་པ།,11,0,,45,1200,0,,49,M,,Drubtob Tsangzhikpa,grub thob gtsang zhig pa,NULL,NULL
13436,P1KG2856,,Drubtob Sengge Yeshe,,seng+ge ye shes,སེངྒེ་ཡེ་ཤེས།,NULL,0,,45,NULL,0,,49,M,,Drubtob Sengge Yeshe,seng+ge ye shes,NULL,NULL
13437,P1AG9,,Drakpa Tsondru,,grags pa brtson 'grus,གྲགས་པ་བརྩོན་འགྲུས།,1203,0,,NULL,1267,0,,NULL,M,,Drakpa Tsondru,grags pa brtson 'grus,NULL,NULL
13438,P1AG10,,Lama Tsentrangwa,,bla ma btsan 'phrang ba,བླ་མ་བཙན་འཕྲང་བ།,13,0,,49,NULL,0,,NULL,M,,Lama Tsentrangwa,bla ma btsan 'phrang ba,NULL,NULL
13439,P1AG11,,Sonyompa Sherab Pel,,bsod snyoms pa shes rab dpal,བསོད་སྙོམས་པ་ཤེས་རབ་དཔལ།,11,0,,45,NULL,0,,NULL,M,,Sonyompa Sherab Pel,bsod snyoms pa shes rab dpal,NULL,NULL
13440,P1KG4203,,Drubtob Nyakre Sewo,,grub thob nyag re se bo,གྲུབ་ཐོབ་ཉག་རེ་སེ་བོ།,1140,0,1141,NULL,1201,0,,NULL,M,,Drubtob Nyakre Sewo,grub thob nyag re se bo,NULL,NULL
13441,P1AG14,,Gompa Adrupa,,sgom pa a grub pa,སྒོམ་པ་ཨ་གྲུབ་པ།,1100,0,,45,NULL,0,,NULL,M,,Gompa Adrupa,sgom pa a grub pa,NULL,NULL
13442,P1AG15,,Dorje Khyung,,rdo rje khyung,རྡོ་རྗེ་ཁྱུང།,1161,0,1173,NULL,1249,0,1261,NULL,M,,Dorje Khyung,rdo rje khyung,NULL,NULL
13443,P1AG16,,Jangtang Repa,,byang thang ras pa,བྱང་ཐང་རས་པ།,NULL,0,,45,NULL,0,,48,M,,Jangtang Repa,byang thang ras pa,NULL,NULL
13444,P1AG17,,Shen Gonkarwa Dorje Wangchuk,,gshen dgon dkar ba rdo rje dbang phyug,གཤེན་དགོན་དཀར་བ་རྡོ་རྗེ་དབང་ཕྱུག།,11,0,,45,NULL,0,,NULL,M,,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,NULL,NULL
13445,P1AG18,,Lobpon Gonkarwa,,slob dpon dgon dkar ba,སློབ་དཔོན་དགོན་དཀར་བ།,NULL,0,,45,NULL,0,,48,M,,Lobpon Gonkarwa,slob dpon dgon dkar ba,NULL,NULL
13446,P1AG19,,Nyene Rinchen Drak,,nye gnas rin chen grags,ཉེ་གནས་རིན་ཆེན་གྲགས།,NULL,0,,45,NULL,0,,48,M,,Nyene Rinchen Drak,nye gnas rin chen grags,NULL,NULL
13447,P1AG20,,Drubchen Bardrokpa,,grub chen bar 'brog pa,གྲུབ་ཆེན་བར་འབྲོག་པ།,1200,0,,49,NULL,0,,NULL,M,,Drubchen Bardrokpa,grub chen bar 'brog pa,NULL,NULL
13448,P1AG21,,Lobpon Yeshe Jangchub,,slob dpon ye shes byang chub,སློབ་དཔོན་ཡེ་ཤེས་བྱང་ཆུབ།,1200,0,,49,NULL,0,,NULL,M,,Lobpon Yeshe Jangchub,slob dpon ye shes byang chub,NULL,NULL
13449,P1AG23,,Dorje Sengge,,rdo rje seng ge,རྡོ་རྗེ་སེང་གེ།,1199,0,1210,NULL,1238,1,,NULL,M,,Dorje Sengge,rdo rje seng ge,NULL,NULL
13450,P1AG24,,Shākya Rinchen,,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,1225,0,,50,NULL,0,,NULL,M,,Shākya Rinchen,shAkya rin chen,NULL,NULL
13451,P1AG25,,Gompa Choseng,,sgom pa chos seng,སྒོམ་པ་ཆོས་སེང།,1200,0,,49,NULL,0,,NULL,M,,Gompa Choseng,sgom pa chos seng,NULL,NULL
13452,P1AG26,Getse Getok,Nyida Sanggye,dge rtse ge tog,nyi zla sangs rgyas,ཉི་ཟླ་སངས་རྒྱས།,NULL,0,,NULL,1744,0,,NULL,M,,"The First Getse Getok, Nyida Sanggye",dge rtse ge tog 01 nyi zla sangs rgyas,1,NULL
13453,P1AG27,Getse Getok,Getse Pema,dge rtse ge tog,dge rtse pad+ma,དགེ་རྩེ་པདྨ།,1745,0,,NULL,1813,0,,NULL,M,,"The Second Getse Getok, Getse Pema",dge rtse ge tog 02 dge rtse pad+ma,2,NULL
13454,P1AG28,Getse Getok,Gyurme Tenpel Chozang,dge rtse ge tog,gyur med bstan 'phel chos bzang,འགྱུར་མེད་བསྟན་འཕེལ་ཆོས་བཟང།,1813,0,,NULL,1860,0,,NULL,M,,"The Third Getse Getok, Gyurme Tenpel Chozang",dge rtse ge tog 03 'gyur med bstan 'phel chos bzang,3,NULL
13455,P1AG29,Getse Getok,Gyurme Tubten Nyinje,dge rtse ge tog,gyur med thub bstan nyin byed,འགྱུར་མེད་ཐུབ་བསྟན་ཉིན་བྱེད།,1906,0,,NULL,1942,0,,NULL,M,,"The Fourth Getse Getok, Gyurme Tubten Nyinje",dge rtse ge tog 04 'gyur med thub bstan nyin byed,4,NULL
13462,P1AG37,,Machik Rema,,ma gcig re ma,མ་གཅིག་རེ་མ།,NULL,0,,45,NULL,0,,NULL,F,,Machik Rema,ma gcig re ma,NULL,NULL
13502,P3CN359,,Rinchen Lhunpo,,rin chen lhun po,རིན་ཆེན་ལྷུན་པོ།,NULL,0,,57,NULL,0,,NULL,M,,Rinchen Lhunpo,rin chen lhun po,NULL,NULL
13507,P1KT6,Chone Regent,Rinchen Peldzom,co ne rgyal tshab,dpon mo rin chen dpal 'dzoms,དཔོན་མོ་རིན་ཆེན་དཔལ་འཛོམས།,NULL,0,,70,NULL,0,,71,F,,Chone Regent Rinchen Peldzom,co ne rgyal tshab dpon mo rin chen dpal 'dzoms,NULL,NULL
13509,P3CN364,,Trimalo,,khri ma lod,ཁྲི་མ་ལོད།,NULL,0,,NULL,712,0,,NULL,F,,Trimalo,khri ma lod,NULL,NULL
13510,P1KG4195,,Agvan Dorjiev,,ngag dbang blo bzang,ངག་དབང་བློ་བཟང།,1854,0,,NULL,1938,0,,NULL,M,,Agvan Dorjiev,ngag dbang blo bzang,NULL,NULL
13511,P1AG76,,Jampa Puntsok,,byams pa phun tshogs,བྱམས་པ་ཕུན་ཚོགས།,NULL,0,,64,NULL,0,,NULL,M,,Jampa Puntsok,byams pa phun tshogs,NULL,NULL
13512,P1AG70,Derge King,Ponchen Lhuntub,sde dge rgyal po,dpon chen lhun thub,དཔོན་ཆེན་ལྷུན་ཐུབ།,NULL,0,,64,NULL,0,,67,M,,"The Sixth Derge King, Ponchen Lhuntub",sde dge rgyal po 06 dpon chen lhun thub,6,NULL
