TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Ordinal,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
11860,P9085,,bsod nams dbang phyug,bo-x-ewts,,bsod nams dbang phyug,བསོད་ནམས་དབང་ཕྱུག།,,0,,,,0,,,M,bsod nams dbang phyug,bsod nams dbang phyug,,བསོད་ནམས་དབང་ཕྱུག།,,,
11861,P9086,,nam mkha' legs pa,bo-x-ewts,,nam mkha' legs pa,ནམ་མཁའ་ལེགས་པ།,,0,,,,0,,,M,nam mkha' legs pa,nam mkha' legs pa,,ནམ་མཁའ་ལེགས་པ།,,,
11862,P9087,,dge 'dun bkra shis dpal 'byor,bo-x-ewts,,dge 'dun bkra shis dpal 'byor,དགེ་འདུན་བཀྲ་ཤིས་དཔལ་འབྱོར།,,0,,,,0,,,M,dge 'dun bkra shis dpal 'byor,dge 'dun bkra shis dpal 'byor,,དགེ་འདུན་བཀྲ་ཤིས་དཔལ་འབྱོར།,,,
11863,P9088,,kun dga' phan bde rgya mtsho,bo-x-ewts,,kun dga' phan bde rgya mtsho,ཀུན་དགའ་ཕན་བདེ་རྒྱ་མཚོ།,1766,0,,,1788,0,,,M,kun dga' phan bde rgya mtsho,kun dga' phan bde rgya mtsho,,ཀུན་དགའ་ཕན་བདེ་རྒྱ་མཚོ།,,,
11864,P9089,,skal bzang lha yi bu khrid,bo-x-ewts,,skal bzang lha yi bu khrid,སྐལ་བཟང་ལྷ་ཡི་བུ་ཁྲིད།,,0,,,,0,,,F,skal bzang lha yi bu khrid,skal bzang lha yi bu khrid,,སྐལ་བཟང་ལྷ་ཡི་བུ་ཁྲིད།,,,
11865,P909,Drukchen,Tsangpa Gyare Yeshe Dorje,en,brug chen,gtsang pa rgya ras ye shes rdo rje,གཙང་པ་རྒྱ་རས་ཡེ་ཤེས་རྡོ་རྗེ།,1161,0,,,1211,0,,,M,"The First Drukchen, Tsangpa Gyare Yeshe Dorje",brug chen 01 gtsang pa rgya ras ye shes rdo rje,1,འབྲུག་ཆེན ༠༡ གཙང་པ་རྒྱ་རས་ཡེ་ཤེས་རྡོ་རྗེ།,,https://www.lotsawahouse.org/tibetan-masters/tsangpa-gyare-yeshe-dorje/,
11866,P9090,,Chime Tenpai Nyima,en,,chi med bstan pa'i nyi ma,འཆི་མེད་བསྟན་པའི་ཉི་མ།,1756,0,,,,0,,,F,Chime Tenpai Nyima,chi med bstan pa'i nyi ma,,འཆི་མེད་བསྟན་པའི་ཉི་མ།,,,http://www.himalayanart.org/image.cfm?icode=57068
11867,P9091,,bsod nams dbang phyug,bo-x-ewts,,bsod nams dbang phyug,བསོད་ནམས་དབང་ཕྱུག།,,0,,,,0,,,M,bsod nams dbang phyug,bsod nams dbang phyug,,བསོད་ནམས་དབང་ཕྱུག།,,,
11868,P9092,,pad+ma bu khrid,bo-x-ewts,,pad+ma bu khrid,པདྨ་བུ་ཁྲིད།,,0,,,,0,,,F,pad+ma bu khrid,pad+ma bu khrid,,པདྨ་བུ་ཁྲིད།,,,
11869,P9093,,zhing skyong dbang mo,bo-x-ewts,,zhing skyong dbang mo,ཞིང་སྐྱོང་དབང་མོ།,,0,,,,0,,,F,zhing skyong dbang mo,zhing skyong dbang mo,,ཞིང་སྐྱོང་དབང་མོ།,,,
11870,P9094,,rin chen rgyal mtshan,bo-x-ewts,,rin chen rgyal mtshan,རིན་ཆེན་རྒྱལ་མཚན།,,0,,,,0,,,M,rin chen rgyal mtshan,rin chen rgyal mtshan,,རིན་ཆེན་རྒྱལ་མཚན།,,,
11871,P9095,,blo gros 'od zer,bo-x-ewts,,blo gros 'od zer,བློ་གྲོས་འོད་ཟེར།,,0,,,,0,,,M,blo gros 'od zer,blo gros 'od zer,,བློ་གྲོས་འོད་ཟེར།,,,
11872,P9096,,kun dga' rab rgyas,bo-x-ewts,,kun dga' rab rgyas,ཀུན་དགའ་རབ་རྒྱས།,,0,,,,0,,,M,kun dga' rab rgyas,kun dga' rab rgyas,,ཀུན་དགའ་རབ་རྒྱས།,,,
11873,P9097,,byams pa rin chen sbyin pa chos 'phel,bo-x-ewts,,byams pa rin chen sbyin pa chos 'phel,བྱམས་པ་རིན་ཆེན་སྦྱིན་པ་ཆོས་འཕེལ།,,0,,,,0,,,M,byams pa rin chen sbyin pa chos 'phel,byams pa rin chen sbyin pa chos 'phel,,བྱམས་པ་རིན་ཆེན་སྦྱིན་པ་ཆོས་འཕེལ།,,,
11874,P9098,,byams pa bstan pa'i rgyal mtshan,bo-x-ewts,,byams pa bstan pa'i rgyal mtshan,བྱམས་པ་བསྟན་པའི་རྒྱལ་མཚན།,,0,,,,0,,,M,byams pa bstan pa'i rgyal mtshan,byams pa bstan pa'i rgyal mtshan,,བྱམས་པ་བསྟན་པའི་རྒྱལ་མཚན།,,,
11875,P9099,,jigs med go cha,bo-x-ewts,,jigs med go cha,འཇིགས་མེད་གོ་ཆ།,1763,0,,,,0,,,M,jigs med go cha,jigs med go cha,,འཇིགས་མེད་གོ་ཆ།,,,
11876,P91,,tshul khrims shes rab,bo-x-ewts,,tshul khrims shes rab,ཚུལ་ཁྲིམས་ཤེས་རབ།,,0,,,,0,,,M,tshul khrims shes rab,tshul khrims shes rab,,ཚུལ་ཁྲིམས་ཤེས་རབ།,,,
11877,P910,,Lingrepa Pema Dorje,en,,gling ras pa pad+ma rdo rje,གླིང་རས་པ་པདྨ་རྡོ་རྗེ།,1128,0,,,1188,0,,,M,Lingrepa Pema Dorje,gling ras pa pad+ma rdo rje,,གླིང་རས་པ་པདྨ་རྡོ་རྗེ།,,,
11878,P9100,,bsod nams bstan 'dzin,bo-x-ewts,,bsod nams bstan 'dzin,བསོད་ནམས་བསྟན་འཛིན།,,0,,,,0,,,M,bsod nams bstan 'dzin,bsod nams bstan 'dzin,,བསོད་ནམས་བསྟན་འཛིན།,,,
11879,P9101,,skal bzang bstan pa'i rgyal mtshan,bo-x-ewts,,skal bzang bstan pa'i rgyal mtshan,སྐལ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,,0,,,,0,,,M,skal bzang bstan pa'i rgyal mtshan,skal bzang bstan pa'i rgyal mtshan,,སྐལ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,,,
11880,P9102,,kun dga' rin chen,bo-x-ewts,,kun dga' rin chen,ཀུན་དགའ་རིན་ཆེན།,1794,0,,,1856,0,,,M,kun dga' rin chen,kun dga' rin chen,,ཀུན་དགའ་རིན་ཆེན།,,,
11881,P9103,,blo bhe,bo-x-ewts,,blo bhe,བློ་བྷེ།,,0,,,,0,,,M,blo bhe,blo bhe,,བློ་བྷེ།,,,
11882,P9104,,kun dga' bkra shis,bo-x-ewts,,kun dga' bkra shis,ཀུན་དགའ་བཀྲ་ཤིས།,,0,,,,0,,,M,kun dga' bkra shis,kun dga' bkra shis,,ཀུན་དགའ་བཀྲ་ཤིས།,,,
11883,P9105,,Tamdrin Wangmo,en,,rta mgrin dbang mo,རྟ་མགྲིན་དབང་མོ།,1836,0,,,1896,0,,,F,Tamdrin Wangmo,rta mgrin dbang mo,,རྟ་མགྲིན་དབང་མོ།,,,
11884,P9106,,dngos grub dpal 'bar,bo-x-ewts,,dngos grub dpal 'bar,དངོས་གྲུབ་དཔལ་འབར།,1801,0,,,1856,0,,,M,dngos grub dpal 'bar,dngos grub dpal 'bar,,དངོས་གྲུབ་དཔལ་འབར།,,,
11885,P9107,,dam tshig sgrol ma,bo-x-ewts,,dam tshig sgrol ma,དམ་ཚིག་སྒྲོལ་མ།,,0,,,,0,,,F,dam tshig sgrol ma,dam tshig sgrol ma,,དམ་ཚིག་སྒྲོལ་མ།,,,
11886,P9108,,bstan pa'i rgyal mtshan,bo-x-ewts,,bstan pa'i rgyal mtshan,བསྟན་པའི་རྒྱལ་མཚན།,,0,,,,0,,,M,bstan pa'i rgyal mtshan,bstan pa'i rgyal mtshan,,བསྟན་པའི་རྒྱལ་མཚན།,,,
11887,P9109,,byams pa blo gsal,bo-x-ewts,,byams pa blo gsal,བྱམས་པ་བློ་གསལ།,,0,,,,0,,,M,byams pa blo gsal,byams pa blo gsal,,བྱམས་པ་བློ་གསལ།,,,
11888,P911,,mkhar lung pa,bo-x-ewts,,mkhar lung pa,མཁར་ལུང་པ།,,0,,,,0,,,M,mkhar lung pa,mkhar lung pa,,མཁར་ལུང་པ།,,,
11889,P9110,,byams pa bkra shis chos 'phel,bo-x-ewts,,byams pa bkra shis chos 'phel,བྱམས་པ་བཀྲ་ཤིས་ཆོས་འཕེལ།,,0,,,,0,,,M,byams pa bkra shis chos 'phel,byams pa bkra shis chos 'phel,,བྱམས་པ་བཀྲ་ཤིས་ཆོས་འཕེལ།,,,
11890,P9111,,mthu stobs bstan 'dzin,bo-x-ewts,,mthu stobs bstan 'dzin,མཐུ་སྟོབས་བསྟན་འཛིན།,,0,,,,0,,,M,mthu stobs bstan 'dzin,mthu stobs bstan 'dzin,,མཐུ་སྟོབས་བསྟན་འཛིན།,,,
11891,P9112,,rnam sras sgrol ma,bo-x-ewts,,rnam sras sgrol ma,རྣམ་སྲས་སྒྲོལ་མ།,,0,,,,0,,,M,rnam sras sgrol ma,rnam sras sgrol ma,,རྣམ་སྲས་སྒྲོལ་མ།,,,
11892,P9114,,jam dbyangs dge legs rnam rgyal,bo-x-ewts,,jam dbyangs dge legs rnam rgyal,འཇམ་དབྱངས་དགེ་ལེགས་རྣམ་རྒྱལ།,,0,,,,0,,,M,jam dbyangs dge legs rnam rgyal,jam dbyangs dge legs rnam rgyal,,འཇམ་དབྱངས་དགེ་ལེགས་རྣམ་རྒྱལ།,,,
11893,P9115,,blo bzang dbang phyug,bo-x-ewts,,blo bzang dbang phyug,བློ་བཟང་དབང་ཕྱུག།,,0,,,,0,,,M,blo bzang dbang phyug,blo bzang dbang phyug,,བློ་བཟང་དབང་ཕྱུག།,,,
11894,P9116,,thon pa sri chod tshe brtan,bo-x-ewts,,thon pa sri chod tshe brtan,ཐོན་པ་སྲི་ཆོད་ཚེ་བརྟན།,,0,,,,0,,,M,thon pa sri chod tshe brtan,thon pa sri chod tshe brtan,,ཐོན་པ་སྲི་ཆོད་ཚེ་བརྟན།,,,
11895,P9117,,thon pa srid zhi dbang 'dud,bo-x-ewts,,thon pa srid zhi dbang 'dud,ཐོན་པ་སྲིད་ཞི་དབང་འདུད།,,0,,,,0,,,M,thon pa srid zhi dbang 'dud,thon pa srid zhi dbang 'dud,,ཐོན་པ་སྲིད་ཞི་དབང་འདུད།,,,
11896,P9118,,sangs rgyas phun tshogs,bo-x-ewts,,sangs rgyas phun tshogs,སངས་རྒྱས་ཕུན་ཚོགས།,,0,,,,0,,,M,sangs rgyas phun tshogs,sangs rgyas phun tshogs,,སངས་རྒྱས་ཕུན་ཚོགས།,,,
11897,P9119,,bsod nams tshe ring,bo-x-ewts,,bsod nams tshe ring,བསོད་ནམས་ཚེ་རིང།,,0,,,,0,,,M,bsod nams tshe ring,bsod nams tshe ring,,བསོད་ནམས་ཚེ་རིང།,,,
11898,P912,,Wonre Darma Sengge,en,,dbon ras dar ma seng+ge,དབོན་རས་དར་མ་སེངྒེ།,1177,0,,,1237,0,,,M,Wonre Darma Sengge,dbon ras dar ma seng+ge,,དབོན་རས་དར་མ་སེངྒེ།,,,
11899,P9120,,don grub g.yul rgyal,bo-x-ewts,,don grub g.yul rgyal,དོན་གྲུབ་གཡུལ་རྒྱལ།,,0,,,,0,,,M,don grub g.yul rgyal,don grub g.yul rgyal,,དོན་གྲུབ་གཡུལ་རྒྱལ།,,,
11900,P9121,,karma bsod nams,bo-x-ewts,,ka.rma bsod nams,ཀརྨ་བསོད་ནམས།,1879,0,,,1930,0,,,M,karma bsod nams,ka.rma bsod nams,,ཀརྨ་བསོད་ནམས།,,,
11901,P9122,,rmar lam pa skal bzang dgra 'dul,bo-x-ewts,,rmar lam pa skal bzang dgra 'dul,རྨར་ལམ་པ་སྐལ་བཟང་དགྲ་འདུལ།,,0,,,1953,0,,,M,rmar lam pa skal bzang dgra 'dul,rmar lam pa skal bzang dgra 'dul,,རྨར་ལམ་པ་སྐལ་བཟང་དགྲ་འདུལ།,,,
11902,P9123,,rmar lam pa mda' dpon,bo-x-ewts,,rmar lam pa mda' dpon,རྨར་ལམ་པ་མདའ་དཔོན།,,0,,,,0,,,M,rmar lam pa mda' dpon,rmar lam pa mda' dpon,,རྨར་ལམ་པ་མདའ་དཔོན།,,,
11903,P9124,,thub bstan kun 'phel,bo-x-ewts,,thub bstan kun 'phel,ཐུབ་བསྟན་ཀུན་འཕེལ།,1905,0,,,1963,0,,,M,thub bstan kun 'phel,thub bstan kun 'phel,,ཐུབ་བསྟན་ཀུན་འཕེལ།,,,
11904,P9125,,lha 'dzoms sgrol dkar,bo-x-ewts,,lha 'dzoms sgrol dkar,ལྷ་འཛོམས་སྒྲོལ་དཀར།,,0,,,,0,,,F,lha 'dzoms sgrol dkar,lha 'dzoms sgrol dkar,,ལྷ་འཛོམས་སྒྲོལ་དཀར།,,,
11905,P9126,,lhun grub dpal 'byor,bo-x-ewts,,lhun grub dpal 'byor,ལྷུན་གྲུབ་དཔལ་འབྱོར།,1898,0,,,1986,0,,,M,lhun grub dpal 'byor,lhun grub dpal 'byor,,ལྷུན་གྲུབ་དཔལ་འབྱོར།,,,
11906,P9127,,byams pa smon lam grags pa,bo-x-ewts,,byams pa smon lam grags pa,བྱམས་པ་སྨོན་ལམ་གྲགས་པ།,,0,,,,0,,,M,byams pa smon lam grags pa,byams pa smon lam grags pa,,བྱམས་པ་སྨོན་ལམ་གྲགས་པ།,,,
11907,P9128,,bstan 'dzin blo bzang,bo-x-ewts,,bstan 'dzin blo bzang,བསྟན་འཛིན་བློ་བཟང།,,0,,,,0,,,M,bstan 'dzin blo bzang,bstan 'dzin blo bzang,,བསྟན་འཛིན་བློ་བཟང།,,,
11908,P9129,,blo bzang bstan pa'i nyi ma,bo-x-ewts,,blo bzang bstan pa'i nyi ma,བློ་བཟང་བསྟན་པའི་ཉི་མ།,,0,,,,0,,,M,blo bzang bstan pa'i nyi ma,blo bzang bstan pa'i nyi ma,,བློ་བཟང་བསྟན་པའི་ཉི་མ།,,,
11909,P913,,Zhonnu Sengge,en,,gzhon nu seng+ge,གཞོན་ནུ་སེངྒེ།,1200,0,,,1266,0,,,M,Zhonnu Sengge,gzhon nu seng+ge,,གཞོན་ནུ་སེངྒེ།,,,
11910,P9130,,chos grags,bo-x-ewts,,chos grags,ཆོས་གྲགས།,,0,,,,0,,,M,chos grags,chos grags,,ཆོས་གྲགས།,,,
11911,P9131,,bsod nams bu khrid,bo-x-ewts,,bsod nams bu khrid,བསོད་ནམས་བུ་ཁྲིད།,,0,,,,0,,,F,bsod nams bu khrid,bsod nams bu khrid,,བསོད་ནམས་བུ་ཁྲིད།,,,
11912,P9132,,grags pa rab rgyas,bo-x-ewts,,grags pa rab rgyas,གྲགས་པ་རབ་རྒྱས།,,0,,,,0,,,M,grags pa rab rgyas,grags pa rab rgyas,,གྲགས་པ་རབ་རྒྱས།,,,
11913,P9133,,skal bzang chos kyi sgron me,bo-x-ewts,,skal bzang chos kyi sgron me,སྐལ་བཟང་ཆོས་ཀྱི་སྒྲོན་མེ།,,0,,,,0,,,F,skal bzang chos kyi sgron me,skal bzang chos kyi sgron me,,སྐལ་བཟང་ཆོས་ཀྱི་སྒྲོན་མེ།,,,
11914,P9134,,bkra shis chos 'phel,bo-x-ewts,,bkra shis chos 'phel,བཀྲ་ཤིས་ཆོས་འཕེལ།,,0,,,,0,,,M,bkra shis chos 'phel,bkra shis chos 'phel,,བཀྲ་ཤིས་ཆོས་འཕེལ།,,,
11915,P9135,,bzod pa phun tshogs,bo-x-ewts,,bzod pa phun tshogs,བཟོད་པ་ཕུན་ཚོགས།,,0,,,,0,,,M,bzod pa phun tshogs,bzod pa phun tshogs,,བཟོད་པ་ཕུན་ཚོགས།,,,
11916,P9136,,shes rab phun tshogs,bo-x-ewts,,shes rab phun tshogs,ཤེས་རབ་ཕུན་ཚོགས།,,0,,,,0,,,M,shes rab phun tshogs,shes rab phun tshogs,,ཤེས་རབ་ཕུན་ཚོགས།,,,
11917,P9137,,dngos grub dbang mo,bo-x-ewts,,dngos grub dbang mo,དངོས་གྲུབ་དབང་མོ།,,0,,,,0,,,F,dngos grub dbang mo,dngos grub dbang mo,,དངོས་གྲུབ་དབང་མོ།,,,
11918,P9138,,chi med tshe dbang rig 'dzin dpal bzang mo,bo-x-ewts,,chi med tshe dbang rig 'dzin dpal bzang mo,འཆི་མེད་ཚེ་དབང་རིག་འཛིན་དཔལ་བཟང་མོ།,,0,,,,0,,,F,chi med tshe dbang rig 'dzin dpal bzang mo,chi med tshe dbang rig 'dzin dpal bzang mo,,འཆི་མེད་ཚེ་དབང་རིག་འཛིན་དཔལ་བཟང་མོ།,,,
11919,P9139,,chi med kun dga' sgrol ma,bo-x-ewts,,chi med kun dga' sgrol ma,འཆི་མེད་ཀུན་དགའ་སྒྲོལ་མ།,,0,,,,0,,,F,chi med kun dga' sgrol ma,chi med kun dga' sgrol ma,,འཆི་མེད་ཀུན་དགའ་སྒྲོལ་མ།,,,
11920,P914,,nyi ma seng+ge,bo-x-ewts,,nyi ma seng+ge,ཉི་མ་སེངྒེ།,1251,0,,,1287,0,,,M,nyi ma seng+ge,nyi ma seng+ge,,ཉི་མ་སེངྒེ།,,,
11921,P9140,,byams pa phyogs las rnam rgyal,bo-x-ewts,,byams pa phyogs las rnam rgyal,བྱམས་པ་ཕྱོགས་ལས་རྣམ་རྒྱལ།,,0,,,,0,,,M,byams pa phyogs las rnam rgyal,byams pa phyogs las rnam rgyal,,བྱམས་པ་ཕྱོགས་ལས་རྣམ་རྒྱལ།,,,
11922,P9141,,ngag dbang bstan pa'i nyi ma,bo-x-ewts,,ngag dbang bstan pa'i nyi ma,ངག་དབང་བསྟན་པའི་ཉི་མ།,,0,,,,0,,,M,ngag dbang bstan pa'i nyi ma,ngag dbang bstan pa'i nyi ma,,ངག་དབང་བསྟན་པའི་ཉི་མ།,,,
11923,P9142,,kun dga' grags pa blo gros,bo-x-ewts,,kun dga' grags pa blo gros,ཀུན་དགའ་གྲགས་པ་བློ་གྲོས།,1888,0,,,1919,0,,,M,kun dga' grags pa blo gros,kun dga' grags pa blo gros,,ཀུན་དགའ་གྲགས་པ་བློ་གྲོས།,,,
11924,P9143,,dpal bu khrid,bo-x-ewts,,dpal bu khrid,དཔལ་བུ་ཁྲིད།,,0,,,,0,,,F,dpal bu khrid,dpal bu khrid,,དཔལ་བུ་ཁྲིད།,,,
11925,P9144,,nam mkha' dpal bzang,bo-x-ewts,,nam mkha' dpal bzang,ནམ་མཁའ་དཔལ་བཟང།,,0,,,,0,,,M,nam mkha' dpal bzang,nam mkha' dpal bzang,,ནམ་མཁའ་དཔལ་བཟང།,,,
11926,P9145,,kun dga' rnam rgyal,bo-x-ewts,,kun dga' rnam rgyal,ཀུན་དགའ་རྣམ་རྒྱལ།,,0,,,,0,,,M,kun dga' rnam rgyal,kun dga' rnam rgyal,,ཀུན་དགའ་རྣམ་རྒྱལ།,,,
11927,P9146,,ngag dbang mchog legs rdo rje,bo-x-ewts,,ngag dbang mchog legs rdo rje,ངག་དབང་མཆོག་ལེགས་རྡོ་རྗེ།,,0,,,,0,,,M,ngag dbang mchog legs rdo rje,ngag dbang mchog legs rdo rje,,ངག་དབང་མཆོག་ལེགས་རྡོ་རྗེ།,,,
11928,P9147,,ri shing zhabs drung,bo-x-ewts,,ri shing zhabs drung,རི་ཤིང་ཞབས་དྲུང།,,0,,,,0,,,M,ri shing zhabs drung,ri shing zhabs drung,,རི་ཤིང་ཞབས་དྲུང།,,,
11929,P9148,,snying rje bzang po,bo-x-ewts,,snying rje bzang po,སྙིང་རྗེ་བཟང་པོ།,,0,,,,0,,,M,snying rje bzang po,snying rje bzang po,,སྙིང་རྗེ་བཟང་པོ།,,,
11930,P9149,,shAkya bstan 'dzin,bo-x-ewts,,shAkya bstan 'dzin,ཤཱཀྱ་བསྟན་འཛིན།,,0,,,,0,,,M,shAkya bstan 'dzin,shAkya bstan 'dzin,,ཤཱཀྱ་བསྟན་འཛིན།,,,
11931,P915,,rin chen dpal,bo-x-ewts,,rin chen dpal,རིན་ཆེན་དཔལ།,,0,,,,0,,,M,rin chen dpal,rin chen dpal,,རིན་ཆེན་དཔལ།,,,
11932,P9150,,bsod nams chos 'phel,bo-x-ewts,,bsod nams chos 'phel,བསོད་ནམས་ཆོས་འཕེལ།,,0,,,,0,,,M,bsod nams chos 'phel,bsod nams chos 'phel,,བསོད་ནམས་ཆོས་འཕེལ།,,,
11933,P9151,,byams pa rab brtan,bo-x-ewts,,byams pa rab brtan,བྱམས་པ་རབ་བརྟན།,,0,,,,0,,,M,byams pa rab brtan,byams pa rab brtan,,བྱམས་པ་རབ་བརྟན།,,,
11934,P9152,,chos 'od zer,bo-x-ewts,,chos 'od zer,ཆོས་འོད་ཟེར།,,0,,,,0,,,M,chos 'od zer,chos 'od zer,,ཆོས་འོད་ཟེར།,,,
11935,P9153,,zhabs drung sgar chen,bo-x-ewts,,zhabs drung sgar chen,ཞབས་དྲུང་སྒར་ཆེན།,,0,,,,0,,,M,zhabs drung sgar chen,zhabs drung sgar chen,,ཞབས་དྲུང་སྒར་ཆེན།,,,
11936,P9154,,tshe dbang hor sog bsod nams rgyal mtshan,bo-x-ewts,,tshe dbang hor sog bsod nams rgyal mtshan,ཚེ་དབང་ཧོར་སོག་བསོད་ནམས་རྒྱལ་མཚན།,1573,0,,,1590,0,,,M,tshe dbang hor sog bsod nams rgyal mtshan,tshe dbang hor sog bsod nams rgyal mtshan,,ཚེ་དབང་ཧོར་སོག་བསོད་ནམས་རྒྱལ་མཚན།,,,
11937,P9155,,jig rten rgya hor,bo-x-ewts,,jig rten rgya hor,འཇིག་རྟེན་རྒྱ་ཧོར།,1578,0,,,1625,0,,,M,jig rten rgya hor,jig rten rgya hor,,འཇིག་རྟེན་རྒྱ་ཧོར།,,,
11938,P9156,,ngag dbang bsod nams blo gros,bo-x-ewts,,ngag dbang bsod nams blo gros,ངག་དབང་བསོད་ནམས་བློ་གྲོས།,1599,0,,,,0,,,M,ngag dbang bsod nams blo gros,ngag dbang bsod nams blo gros,,ངག་དབང་བསོད་ནམས་བློ་གྲོས།,,,
11939,P9157,,ngag dbang nor bu rgyal mtshan,bo-x-ewts,,ngag dbang nor bu rgyal mtshan,ངག་དབང་ནོར་བུ་རྒྱལ་མཚན།,1669,0,,,,0,,,M,ngag dbang nor bu rgyal mtshan,ngag dbang nor bu rgyal mtshan,,ངག་དབང་ནོར་བུ་རྒྱལ་མཚན།,,,
11940,P9158,,mthu stobs dbang phyug,bo-x-ewts,,mthu stobs dbang phyug,མཐུ་སྟོབས་དབང་ཕྱུག།,1734,0,,,1757,0,,,M,mthu stobs dbang phyug,mthu stobs dbang phyug,,མཐུ་སྟོབས་དབང་ཕྱུག།,,,
11941,P9159,,bstan 'dzin bsod nams bzang mo,bo-x-ewts,,bstan 'dzin bsod nams bzang mo,བསྟན་འཛིན་བསོད་ནམས་བཟང་མོ།,,0,,,,0,,,F,bstan 'dzin bsod nams bzang mo,bstan 'dzin bsod nams bzang mo,,བསྟན་འཛིན་བསོད་ནམས་བཟང་མོ།,,,
11942,P916,,Sengge Sherab,en,,seng+ge shes rab,སེངྒེ་ཤེས་རབ།,1238,0,,,1280,0,,,M,Sengge Sherab,seng+ge shes rab,,སེངྒེ་ཤེས་རབ།,,,
11943,P9160,,ngag dbang bstan 'dzin phun tshogs,bo-x-ewts,,ngag dbang bstan 'dzin phun tshogs,ངག་དབང་བསྟན་འཛིན་ཕུན་ཚོགས།,,0,,,,0,,,M,ngag dbang bstan 'dzin phun tshogs,ngag dbang bstan 'dzin phun tshogs,,ངག་དབང་བསྟན་འཛིན་ཕུན་ཚོགས།,,,
