tol_id,tbrc_id,primary_name,name_variant,lang_tag
11972,P9187,Lodro Gyatso,dga' ldan khri pa 44 blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,sde dge sa skyong blo gros   rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,khri chen klu 'bum pa ngag dbag blo   gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,klu 'bum blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,jam dbyangs stag lung brag pa blo   gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,khri rgya nag pa blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,stag lung brag pa blo gros rgya mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,lab skyabs mgon 05 blo gros rgya   mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,rgya nag pa ngag dbang blo gros rgya   mtsho,bo-x-ewts
11972,P9187,Lodro Gyatso,Ganden Trichen 30 Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Taklung Drakpa Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Lubum Lodro Gyatso ,en
11972,P9187,Lodro Gyatso,Gyanakpa Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Ganden Tripa 30 Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Lab Kyabgon 05 Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Trichen 44,en
11972,P9187,Lodro Gyatso,Tsakan Nominhan ,en
11972,P9187,Lodro Gyatso,Drakpa Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Ngawang Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Gyanakpa Ngawang Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Jamyang Taklung Drakpa Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Trichen Lodro Gyatso,en
11972,P9187,Lodro Gyatso,Jamyang Lama Ngawang Lodro ,en
11972,P9187,Lodro Gyatso,Lamo 02 Lodro Gyatso,en
11986,P920,Kunga Peljor,kun dga' dpal 'byor,bo-x-ewts
11986,P920,Kunga Peljor,rgyal dbang kun dga' dpal 'byor,bo-x-ewts
11986,P920,Kunga Peljor,rgyal dbang rje kun dga' dpal 'byor,bo-x-ewts
11986,P920,Kunga Peljor,Gyelwang Je Kunga Peljor,en
11986,P920,Kunga Peljor,Gyelwang Kunga Peljor,en
11986,P920,Kunga Peljor,Kunga Peljor,en
12096,P9302,Sanggye Tendzin,sangs rgyas bstan 'dzin,bo-x-ewts
12096,P9302,Sanggye Tendzin,yongs 'dzin sangs rgyas bstan   'dzin,bo-x-ewts
12096,P9302,Sanggye Tendzin,ngor mkhan chen 26 sangs rgyas   bstan 'dzin,bo-x-ewts
12096,P9302,Sanggye Tendzin,shar chen sangs rgyas bstan 'dzin,bo-x-ewts
12096,P9302,Sanggye Tendzin,Yongdzin Sanggye Tendzin,en
12100,P9306,Tsultrim Wangmo,tshul khrims dbang mo,bo-x-ewts
12171,P9371,Lobzang Dorje,thub bstan 'gyur med 'phrin las rab brtan,bo-x-ewts
12171,P9371,Lobzang Dorje,blo sde,bo-x-ewts
12171,P9371,Lobzang Dorje,kun bzang shes rab,bo-x-ewts
12171,P9371,Lobzang Dorje,thub bstan 'gyur med phrin las rab brtan dpal bzang po,bo-x-ewts
12171,P9371,Lobzang Dorje,sku 'bum khri 17 blo bzang rdo   rje,bo-x-ewts
12171,P9371,Lobzang Dorje,a skyong mkhan po blo bzang   rdo rje,bo-x-ewts
12171,P9371,Lobzang Dorje,stag mtsher khri chen blo bzang rdo   rje,bo-x-ewts
12171,P9371,Lobzang Dorje,Kunzang Sherab,en
12171,P9371,Lobzang Dorje,Lode,en
12171,P9371,Lobzang Dorje,Akyong Khenpo Lobzang Dorje,en
12171,P9371,Lobzang Dorje,Taktser Trichen Lobzang Dorje,en
12171,P9371,Lobzang Dorje,Tubten Gyurme Trinle Rabten Pel Zangpo,en
12171,P9371,Lobzang Dorje,Tubten Gyurme Trinle Rabten,en
12171,P9371,Lobzang Dorje,"Seventeenth Kumbum Tripa, Lobzang Dorje",en
12180,P938,Karma Rangjung Kunkhyab,karma rang byung kun khyab,bo-x-ewts
12180,P938,Karma Rangjung Kunkhyab,mkhan po kar lu karma rang   byung kun khyab,bo-x-ewts
12180,P938,Karma Rangjung Kunkhyab,kar lu rin po che ka.rma ran byung   kun khyab,bo-x-ewts
12180,P938,Karma Rangjung Kunkhyab,Khenpo Kalu Karma Rangjung Kunkhyab,en
12180,P938,Karma Rangjung Kunkhyab,kalu rinpoche,en
12264,P946,Chogyel Mipam Trinle Rabten,si tu 06 chos rgyal mi pham   'phrin las rab brtan,bo-x-ewts
12264,P946,Chogyel Mipam Trinle Rabten,"mi pham 'phrin las rab brtan,   si tu 6",bo-x-ewts
12264,P946,Chogyel Mipam Trinle Rabten,chos rgyal mi pham 'phrin las   rab brtan,bo-x-ewts
12340,P953,Lekshe Mawai Nyima,legs bshad smra ba'i nyi ma,bo-x-ewts
12340,P953,Lekshe Mawai Nyima,si tu 07 legs bshad smra ba'i   nyi ma,bo-x-ewts
12403,P959,Tsultrim Nyima,bstan 'dzin tshe dbang,bo-x-ewts
12403,P959,Tsultrim Nyima,ri rdzong tshul khrims nyi ma,bo-x-ewts
12403,P959,Tsultrim Nyima,Ridzom Tsultrim Nyima,en
12403,P959,Tsultrim Nyima,Stanzin Tsewang,en
12405,P9591,Drakpa Rinchen,drung grags pa rin chen,bo-x-ewts
12405,P9591,Drakpa Rinchen,nye gnas grags pa rin chen,bo-x-ewts
12405,P9591,Drakpa Rinchen,byang gling pa grags pa rin chen,bo-x-ewts
12405,P9591,Drakpa Rinchen,bras spungs sgo mang grwa tshang gi mkhan thog 01,bo-x-ewts
12405,P9591,Drakpa Rinchen,Drungdrakpa Rinchen,en
12405,P9591,Drakpa Rinchen,Janglingpa Drakpa Rinchen,en
12405,P9591,Drakpa Rinchen,Nyene Drakpa Rinchen,en
12500,P968,Dezhung Chopel Jamyang Kunga Namgyel,sde gzhung chos 'phel,bo-x-ewts
12500,P968,Dezhung Chopel Jamyang Kunga Namgyel,jam dbyangs kun dga' rnam   rgyal,bo-x-ewts
12500,P968,Dezhung Chopel Jamyang Kunga Namgyel,rdzong sar mkhan rabs 05 chos 'phel,bo-x-ewts
12500,P968,Dezhung Chopel Jamyang Kunga Namgyel,Dezhung Chopel,en
12500,P968,Dezhung Chopel Jamyang Kunga Namgyel,Jamyang Kunga Namgyel,en
12521,P97,Sanggye Yeshe,chos skyabs rdo rje,bo-x-ewts
12521,P97,Sanggye Yeshe,dben sa pa sangs rgyas ye shes,bo-x-ewts
12521,P97,Sanggye Yeshe,mkhas grub sangs rgyas ye shes,bo-x-ewts
12521,P97,Sanggye Yeshe,Kedrub Sanggye Yeshe,en
12521,P97,Sanggye Yeshe,Chokyab Dorje,en
12521,P97,Sanggye Yeshe,Wensapa Sanggye Yeshe,en
12547,P9724,Yonten Jungne,chos rje yon tan,bo-x-ewts
12547,P9724,Yonten Jungne,rwa dbon yon tan 'byung gnas,bo-x-ewts
12547,P9724,Yonten Jungne,ra ston yon tan 'byung gnas,bo-x-ewts
12547,P9724,Yonten Jungne,Rawon Yonten Jungne,en
12547,P9724,Yonten Jungne,Raton Yonten Jungne,en
12547,P9724,Yonten Jungne,Choje Yonten,en
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,ngag dbang mkhyen brtse thub   bstan snying po,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,khang gsar mkhan chen dam pa rin po che,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,Ngor Khangsar Ngawang Lodro Zhenpen Nyingpo,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,mkhan chen ngag dbang blo gros gzhan phan snying po,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,ngag dbang blo gros snying po,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,ngor khang gsar ngag dbang blo gros   gzhan phan snying po,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,khang gsar ngag dbang blo gros gzhan   phan snying po,bo-x-ewts
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,Dampa Rinpoche,en
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,Khenchen Ngawang Lodro Zhenpen Nyingpo,en
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,Khangsar Ngawang Lodro Zhenpen Nyingpo,en
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,Ngawang Khyentse Tubten Nyingpo,en
12553,P973,Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo,Khangsar Khenchen Dampa Rinpoche,en
12741,P9905,Nyiga Kunga Nyima,kun dga' nyi ma,bo-x-ewts
12741,P9905,Nyiga Kunga Nyima,nyi dga' rin po che kun dga'   nyi ma,bo-x-ewts
12741,P9905,Nyiga Kunga Nyima,Nyiga Rinpoche Kunga Nyima,en
12742,P9906,Khyenrab Sengge,mkhyen rab seng+ge,bo-x-ewts
12742,P9906,Khyenrab Sengge,brag g.yab pa mkhyen rab   seng+ge,bo-x-ewts
12742,P9906,Khyenrab Sengge,rdzong sar mkhan rabs 09 mkhyen rab   seng+ge,bo-x-ewts
12742,P9906,Khyenrab Sengge,Drayab Khenrab Sengge,en
12743,P9907,Damcho Wozer,dam chos,bo-x-ewts
12743,P9907,Damcho Wozer,mi nyag dam chos,bo-x-ewts
12743,P9907,Damcho Wozer,Minyak Damcho,en
12743,P9907,Damcho Wozer,Damcho,en
12785,P3JM9,Japa Dongak Gyatso,ja' pa mdo sngags chos kyi rgyal mtshan,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,gya ba a lags mdo sngags rgya mtsho,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,bya ba mdo sngags,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,ja' pa a lags,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,gya' pa mdo sngags,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,a lags mdo sngags,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,ja' pa a lags mdo sngags,bo-x-ewts
12785,P3JM9,Japa Dongak Gyatso,Jawa Dongak,en
12785,P3JM9,Japa Dongak Gyatso,Japa Alak,en
12785,P3JM9,Japa Dongak Gyatso,Gyapa Dongak,en
12785,P3JM9,Japa Dongak Gyatso,Gyawa Alak Dongak Gyatso,en
12785,P3JM9,Japa Dongak Gyatso,Japa Dongak,en
12785,P3JM9,Japa Dongak Gyatso,Japa Dongak Chokyi Gyeltsen,en
12785,P3JM9,Japa Dongak Gyatso,Alak Dongak,en
12817,P998,Gelek Pelzang,khri chen 21 dge legs dpal bzang,bo-x-ewts
12817,P998,Gelek Pelzang,dge legs dpal bzang,bo-x-ewts
12817,P998,Gelek Pelzang,khri 21 dge legs dpal bzang,bo-x-ewts
12817,P998,Gelek Pelzang,bde ba can pa dge legs dpal bzang,bo-x-ewts
12817,P998,Gelek Pelzang,ol dga' ba dge legs dpal bzang,bo-x-ewts
12817,P998,Gelek Pelzang,Ganden Trichen 21 Gelek Pelzang,en
12817,P998,Gelek Pelzang,Olkha Gelek Pelzang ,en
12817,P998,Gelek Pelzang,Dewa Chenpa Gelek Pelzang,en
12817,P998,Gelek Pelzang,Ganden Tripa 21 Gelek Pelzang,en
12817,P998,Gelek Pelzang,Trichen 21 Gelek Pelzang,en
12828,P999,Sonam Gyatso,chab mdo khri rabs 13 bsod nams rgya mtsho,bo-x-ewts
12828,P999,Sonam Gyatso,srid chod dpal bzang,bo-x-ewts
12828,P999,Sonam Gyatso,bsod nams rgya mtsho,bo-x-ewts
12828,P999,Sonam Gyatso,bsod nams rgya mtsho,bo-x-ewts
12828,P999,Sonam Gyatso,khang gsar mkhan chen bsod nams rgya   mtsho,bo-x-ewts
12828,P999,Sonam Gyatso,Chamdo Trirab 13 Sonam Gyatso,en
12828,P999,Sonam Gyatso,Dalai Lama 03 Sonam Gyatso,en
12828,P999,Sonam Gyatso,Sicho Pelzang,en
12828,P999,Sonam Gyatso,Khansar Khenchen Sonam Gyatso,en
12828,P999,Sonam Gyatso,Sonam Gyatso,en
12838,P9999,Tsembupa Darma Wozer,tshem bu ba dar ma 'od zer,bo-x-ewts
12838,P9999,Tsembupa Darma Wozer,Tsembuwa Darma Wozer,en
12839,P9901,Tulku Urgyen,chos dbang sprul sku,bo-x-ewts
12839,P9901,Tulku Urgyen,karma o rgyan tshe dbang mchog grub dpal 'bar,bo-x-ewts
12839,P9901,Tulku Urgyen,o rgyan sprul sku rin po che,bo-x-ewts
12839,P9901,Tulku Urgyen,Karma Orgyen Tsewang Chokdrub Pelbar,en
12839,P9901,Tulku Urgyen,Chowang Tulku,en
12839,P9901,Tulku Urgyen,ugyen rinpoche,en
12865,P1KG1960,Lhagyari Dechen Trinle Rolpa,lha rgya ri'i khri 'dzin 11 pa bde chen 'phrin las rol pa,bo-x-ewts
12865,P1KG1960,Lhagyari Dechen Trinle Rolpa,sa skyong bde chen 'phrin las   rol pa,bo-x-ewts
12865,P1KG1960,Lhagyari Dechen Trinle Rolpa,Sakyong Dechen Trinle Rolpa,en
12883,P994,Chokyi Dorje,chos rdo rje,bo-x-ewts
12883,P994,Chokyi Dorje,grub chen chos kyi rdo rje,bo-x-ewts
12883,P994,Chokyi Dorje,dben sa smyon pa,bo-x-ewts
12883,P994,Chokyi Dorje,Wensa Nyomba,en
12883,P994,Chokyi Dorje,Drubchen Chokyi Dorje,en
12883,P994,Chokyi Dorje,Cho Dorje,en
12906,P3JM101,Tubten Trinle Gyatso,thub bstan phrin las rgya mtsho,bo-x-ewts
12906,P3JM101,Tubten Trinle Gyatso,gling sprul,bo-x-ewts
13026,P997,Wensapa Lobzang Dondrub,mgon po skyabs,bo-x-ewts
13026,P997,Wensapa Lobzang Dondrub,dben sa pa blo bzang don yod grub pa,bo-x-ewts
13026,P997,Wensapa Lobzang Dondrub,blo bzang don grub,bo-x-ewts
13026,P997,Wensapa Lobzang Dondrub,Wensapa Lobzang Donyo Drubpa,en
13026,P997,Wensapa Lobzang Dondrub,Gonpo Kyab,en
13026,P997,Wensapa Lobzang Dondrub,Lobzang Dondrub,en
13057,P3AG58,Gyelwai Lodro,mgon po,bo-x-ewts
13057,P3AG58,Gyelwai Lodro,Gonpo,en
13058,P3AG55,Wodren Pelgyi Wangchuk,dpal gyi dbang phyug,bo-x-ewts
13058,P3AG55,Wodren Pelgyi Wangchuk,Pelgyi Wangchuk,en
13061,P3AG59,Ngok Jo Tsultrim Sherab,gtsang tsha jo tshul,bo-x-ewts
13061,P3AG59,Ngok Jo Tsultrim Sherab,gtsang jo tshul khrims shes rab,bo-x-ewts
13061,P3AG59,Ngok Jo Tsultrim Sherab,rngog jo tshul,bo-x-ewts
13061,P3AG59,Ngok Jo Tsultrim Sherab,Tsangtsa Jotsul,en
13061,P3AG59,Ngok Jo Tsultrim Sherab,Ngok Jotsul,en
13061,P3AG59,Ngok Jo Tsultrim Sherab,Tsangjo Tsultrim Sherab,en
13066,P2CZ7929,Vairocanavajra,rnam par snang mdzad rdo rje,bo-x-ewts
13066,P2CZ7929,Vairocanavajra,Vairocanaraksita ,en
13066,P2CZ7929,Vairocanavajra,Nampar Nangdze Dorje,en
13067,P3AG45,Tsokye Dorje,ri bo che rje drung 01 mtsho skyes rdo rje,bo-x-ewts
13067,P3AG45,Tsokye Dorje,Riwoche Jedrung 01 Tsokye Dorje,en
13068,P3AG46,Drakpa Gyeltsen,jam dbyangs grags pa rgyal   mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,kar+ma grags pa rgual mtshan phyogs tham cad las rnam par rgyal bai lha,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,blo gros chen po,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,rnam rgyal grags pa dpal bzang,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,yar lung lo tsA ba grags pa rgyal mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,shud ge lo tsA ba grags pa   rgyal mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,sa skya rje btsun grags pa   rgyal mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,rgyal mkhan po grags pa rgyal   mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,zhwa lu mkhan chen 02 grags pa   rgyal mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,gzims khang gong ma 04 grags   pa rgyal mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,chos 'khor rgyal mkhan po grags pa   rgyal mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,shud ke lo tsA ba grags pa rgyal   mtshan,bo-x-ewts
13068,P3AG46,Drakpa Gyeltsen,Yalung Lotsāwa Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Sakya Jetsun Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Karma Drakpa Gyeltsen Chok Tamchele Nampar Gyelwai Lha,en
13068,P3AG46,Drakpa Gyeltsen,Chokhor Gyel Khenpo Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Zimkhang Gongma 04 Sonam Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Zhalu Khenchen Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Namgyel Drakpa Pelzang,en
13068,P3AG46,Drakpa Gyeltsen,Shuke Lotsāwa Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Lodro Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Gyel Khenpo Drakpa Gyeltsen,en
13068,P3AG46,Drakpa Gyeltsen,Jamyang Drakpa Gyeltsen,en
13071,P3AG47,Drakpa Lekdrub,grags pa bstan skyong,bo-x-ewts
13071,P3AG47,Drakpa Lekdrub,ngag dbang grags pa legs grub rin chen 'od zer shes rab dpal bzang po,bo-x-ewts
13071,P3AG47,Drakpa Lekdrub,Drakpa Tenkyong,en
13071,P3AG47,Drakpa Lekdrub,Ngawang Drakpa Legdrub Rinchen Wozer Sherab Pelzang,en
13072,P2CZ8003,Gara Lama Sonam Rabten,mgar ra bla ma,bo-x-ewts
13072,P2CZ8003,Gara Lama Sonam Rabten,phrin las rgya mtsho,bo-x-ewts
13072,P2CZ8003,Gara Lama Sonam Rabten,bla ma nor lha,bo-x-ewts
13072,P2CZ8003,Gara Lama Sonam Rabten,Lama Nuola,en
13072,P2CZ8003,Gara Lama Sonam Rabten,Gara Lama,en
13072,P2CZ8003,Gara Lama Sonam Rabten,Trinle Gyatso,en
13072,P2CZ8003,Gara Lama Sonam Rabten,Lama Norla,en
13073,P1AG39,Chennga Sonam Zangpo,sgo sel ba bsod nams bzang po,bo-x-ewts
13073,P1AG39,Chennga Sonam Zangpo,bsod nams bzang po,bo-x-ewts
13073,P1AG39,Chennga Sonam Zangpo,nyer brgyad pa bsod nams bzang po,bo-x-ewts
13073,P1AG39,Chennga Sonam Zangpo,Nyergyepa Sonam Zangpo,en
13073,P1AG39,Chennga Sonam Zangpo,Sonam Zangpo,en
13073,P1AG39,Chennga Sonam Zangpo,Goselwa Sonam Zangpo,en
13074,P1AG59,Tsangpopa Konchok Sengge,gtsang pa bkra shis,bo-x-ewts
13074,P1AG59,Tsangpopa Konchok Sengge,Tsangpa Tashi,en
13078,P2CZ9156,Jangsem Sherab Zangpo,chab mdo khri rabs 01 shes rab bzang po,bo-x-ewts
13078,P2CZ9156,Jangsem Sherab Zangpo,shes rab bzang po ,bo-x-ewts
13078,P2CZ9156,Jangsem Sherab Zangpo,Chamdo Trirab 01 Sherab Zangpo,en
13078,P2CZ9156,Jangsem Sherab Zangpo,Sherab Zangpo,en
13079,p3ag2,Meu Gongdzo,g.yung drung rgyal mtshan,bo-x-ewts
13079,p3ag2,Meu Gongdzo,dam pa ri khrod pa,bo-x-ewts
13079,p3ag2,Meu Gongdzo,Yungdrung Gyeltsen,en
13079,p3ag2,Meu Gongdzo,Meu Gongdzo,en
13079,p3ag2,Meu Gongdzo,Dampa Ritropa,en
13080,P11MS159,Bonzhik Khyungnak,gshen sgom zhig po,bo-x-ewts
13080,P11MS159,Bonzhik Khyungnak,Shengom Zhigpo,en
13082,P4CN12039,Kyabje Yongdzin Tsultrim Gyeltsen,gangs ru rin po che tshul khrims rgyal mtshan,bo-x-ewts
13082,P4CN12039,Kyabje Yongdzin Tsultrim Gyeltsen,Gangru Rinpoche Tsultrim Gyeltsen,en
13086,P11MS163,Donggom Zhikpo,smon pa rgyal,bo-x-ewts
13086,P11MS163,Donggom Zhikpo,Monpa Gyel ,en
13087,p3ag3,Gomchen Barwa,rtogs ldan 'bar ba ,bo-x-ewts
13087,p3ag3,Gomchen Barwa,rtogs ldan sgom chen 'bar ba,bo-x-ewts
13087,p3ag3,Gomchen Barwa,Tokden Barwa,en
13087,p3ag3,Gomchen Barwa,Tokden Gomchen Barwa,en
13088,p3ag4,Joyung,jo g.yung,bo-x-ewts
13088,p3ag4,Joyung,Joyung,en
13088,p3ag4,Joyung,Drubtob Khyunggom Joyung,en
13088,p3ag4,Joyung,grub thob khyung sgom jo g.yung,bo-x-ewts
13090,P3AG6,Yorpo Mepel,gro mgon g.yor po me dpal,bo-x-ewts
13090,P3AG6,Yorpo Mepel,Drogon Yorpo Mepel,en
13094,P2AG1,Ngawang Trinle Pelzang,lcags ra paN Di ta,bo-x-ewts
13094,P2AG1,Ngawang Trinle Pelzang,ngag dbang 'phrin las rab rgyas,bo-x-ewts
13094,P2AG1,Ngawang Trinle Pelzang,Chakra Paṇḍita,en
13094,P2AG1,Ngawang Trinle Pelzang,Ngawang Trinle Rabgye,en
13095,P2AG2,Sanggye Peljor,grub thob sangs rgyas dpal 'byor,bo-x-ewts
13095,P2AG2,Sanggye Peljor,Drubtob Sanggye Peljor,en
13098,P2AG5,Ngawang Pelden Gyeltsen Chokyi Wangchuk,lcags sprul dpal ldan rgyal mtshan,bo-x-ewts
13098,P2AG5,Ngawang Pelden Gyeltsen Chokyi Wangchuk,Chakra Tulku Pelden Gyeltsen,en
13102,P2AG8,Lobzang Wangchuk,rje dbon dkon mchog rdo rje,bo-x-ewts
13102,P2AG8,Lobzang Wangchuk,dkon rdor 02,bo-x-ewts
13102,P2AG8,Lobzang Wangchuk,dge bshes blo bzang dbang phyug,bo-x-ewts
13102,P2AG8,Lobzang Wangchuk,Jewon Konchok Dorje,en
13102,P2AG8,Lobzang Wangchuk,Geshe Lobzang Wangchuk,en
13102,P2AG8,Lobzang Wangchuk,Kondor 02,en
13103,P2AG11,Lobzang Chokle Namgyel,blo bzang phyogs las rnam rgyal,bo-x-ewts
13103,P2AG11,Lobzang Chokle Namgyel,dkon rdor 03,bo-x-ewts
13103,P2AG11,Lobzang Chokle Namgyel,chab mdo khri rabs 24 blo bzang phyogs las rnam rgyal,bo-x-ewts
13103,P2AG11,Lobzang Chokle Namgyel,Lobzang Chogle Namgyel,en
13103,P2AG11,Lobzang Chokle Namgyel,Chamdo Trirab 24 Lobzang Chogle Namgyel,en
13103,P2AG11,Lobzang Chokle Namgyel,Kondor 03,en
13104,P2AG12,Lobzang Jampel Tendzin Namgyel,blo bzang 'jam dpal bstan 'dzin rnam rgyal,bo-x-ewts
13104,P2AG12,Lobzang Jampel Tendzin Namgyel,dkon rdor 04,bo-x-ewts
13104,P2AG12,Lobzang Jampel Tendzin Namgyel,Kondor 04 ,en
13104,P2AG12,Lobzang Jampel Tendzin Namgyel,Lobzang Jampel Tendzin Namgyel,en
13105,P2AG13,Lobzang Namgyel Tendzin Lhundrub,chab mdo khri rabs 30 blo bzang 'rnam rgyal bstan 'dzin lhun grub,bo-x-ewts
13105,P2AG13,Lobzang Namgyel Tendzin Lhundrub,dkon rdor 05,bo-x-ewts
13105,P2AG13,Lobzang Namgyel Tendzin Lhundrub,Kondor 05 ,en
13105,P2AG13,Lobzang Namgyel Tendzin Lhundrub,Chamdo Trirab 30 Lobzang Namgyel Tendzin Lhundrub,en
13105,P2AG13,Lobzang Namgyel Tendzin Lhundrub,Lobzang Namgyel Tendzin Lhundrub,en
13106,P2AG14,Konchok Tendzin,dkon mchog bstan 'dzin,bo-x-ewts
13106,P2AG14,Konchok Tendzin,rgya ra 02,bo-x-ewts
13106,P2AG14,Konchok Tendzin,Konchok Tendzin,en
13106,P2AG14,Konchok Tendzin,Gyara 02,en
13107,P2AG15,Lobzang Puntsok Namgyel,blo bzang phun tshogs rnam rgyal,bo-x-ewts
13107,P2AG15,Lobzang Puntsok Namgyel,rgya ra sprul sku 03,bo-x-ewts
13107,P2AG15,Lobzang Puntsok Namgyel,rgya ra 03,bo-x-ewts
13107,P2AG15,Lobzang Puntsok Namgyel,Gyara Tulku 03,en
13107,P2AG15,Lobzang Puntsok Namgyel,Lobzang Puntsok Namgyel,en
13107,P2AG15,Lobzang Puntsok Namgyel,Gyara 03,en
13108,P2AG16,Lobzang Tendzin Trinle,blo bzang bstan 'dzin 'phrin las,bo-x-ewts
13108,P2AG16,Lobzang Tendzin Trinle,rgya ra 04,bo-x-ewts
13108,P2AG16,Lobzang Tendzin Trinle,Gyara 04,en
13108,P2AG16,Lobzang Tendzin Trinle,Lobzang Tendzin Trinle,en
13109,P2AG17,Kelzang Chodrak Pelden,dge legs bstan pa'i rgyal mtshan,bo-x-ewts
13109,P2AG17,Kelzang Chodrak Pelden,skal bzang chos drags dpal ldan,bo-x-ewts
13109,P2AG17,Kelzang Chodrak Pelden,rgya ra 05,bo-x-ewts
13109,P2AG17,Kelzang Chodrak Pelden,Gelek Tenpai Gyeltsen,en
13109,P2AG17,Kelzang Chodrak Pelden,Gyara 05,en
13109,P2AG17,Kelzang Chodrak Pelden,Kelzang Chodrak Pelden,en
13110,P2AG18,Lobzang Chopel,dga' ldan khri pa 47 blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,dga' ldan khri chen 47 blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,khri 47 blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,rgya ra 06,bo-x-ewts
13110,P2AG18,Lobzang Chopel,spo 'bor ba blo bzang rnam rgyal,bo-x-ewts
13110,P2AG18,Lobzang Chopel,shar rtse blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,yang steng pa blo bzang chos 'phel,bo-x-ewts
13110,P2AG18,Lobzang Chopel,Shartse Lobzang Chopel ,en
13110,P2AG18,Lobzang Chopel,Ganden Tripa 47 Lobzang Chopel ,en
13110,P2AG18,Lobzang Chopel,Poborwa Lobzang Chopel ,en
13110,P2AG18,Lobzang Chopel,Gyara 06,en
13110,P2AG18,Lobzang Chopel,Yangteng Lobzang Chopel ,en
13110,P2AG18,Lobzang Chopel,Lobzang Chopel,en
13110,P2AG18,Lobzang Chopel,Ganden Trichen 47 Lobzang Chopel ,en
13110,P2AG18,Lobzang Chopel,Lobzang Chopel,en
13111,P2AG19,Jampa Taye,nor bu bstan 'dzin,bo-x-ewts
13111,P2AG19,Jampa Taye,rje brtsun byams pa mtha' yas dpal bzang po,bo-x-ewts
